TAZ	XCOORD	YCOORD	AREA	HH10	EMP_ARG	EMP_MANU	EMP_TRANS	EMP_RET	EMP_OFFICE	EMP10
16599282.00000000000	1795386.50102000000	723859.00141600000	9756004.16146000000	261.00000000000	5.40000000000	0.00000000000	14.35000000000	0.00000000000	31.18000000000	50.93000000000
16599275.00000000000	1797607.75191000000	719927.36727800000	20139086.35440000000	820.00000000000	13.50000000000	0.00000000000	3.37000000000	20.32000000000	288.63000000000	325.82000000000
16599269.00000000000	1801478.35893000000	721960.43191300000	16521707.65310000000	596.00000000000	2.70000000000	1.42000000000	0.00000000000	43.55000000000	95.51000000000	143.18000000000
16599206.00000000000	1797323.89302000000	726937.20340600000	14912285.52260000000	2.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599283.00000000000	1798885.33125000000	725273.81786300000	11511736.91170000000	156.00000000000	33.22000000000	0.00000000000	0.00000000000	27.10000000000	135.57000000000	195.89000000000
16599270.00000000000	1801763.65038000000	723640.34633300000	7682850.57357000000	67.00000000000	0.00000000000	0.00000000000	1.35000000000	33.86000000000	809.28000000000	844.49000000000
16599271.00000000000	1805372.81176000000	725505.34554600000	19066847.45270000000	476.00000000000	4.05000000000	1.42000000000	5.00000000000	44.51000000000	242.36000000000	297.34000000000
16599265.00000000000	1812335.35941000000	718970.37597600000	40939814.88500000000	452.00000000000	5.40000000000	2.85000000000	0.00000000000	2.90000000000	16.49000000000	27.64000000000
16599267.00000000000	1811127.87473000000	728769.43109300000	31186081.80910000000	484.00000000000	98.04000000000	0.00000000000	0.00000000000	4.84000000000	201.96000000000	304.84000000000
16599263.00000000000	1816065.73072000000	726848.01222800000	55359410.76770000000	232.00000000000	16.20000000000	0.00000000000	33.67000000000	2.90000000000	120.64000000000	173.41000000000
16599262.00000000000	1816817.89172000000	717785.80873600000	41680251.42580000000	347.00000000000	8.10000000000	5.69000000000	3.66000000000	20.32000000000	10.89000000000	48.66000000000
16599205.00000000000	1804690.80945000000	728738.59739600000	11308176.17930000000	9.00000000000	36.46000000000	27.77000000000	20.82000000000	0.00000000000	67.98000000000	153.03000000000
16599207.00000000000	1808115.39091000000	732418.40285700000	11224900.91020000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599268.00000000000	1810380.10838000000	732527.78358000000	15063374.07530000000	2.00000000000	0.00000000000	7.12000000000	0.00000000000	1.94000000000	17.82000000000	26.88000000000
16599093.00000000000	1816039.03785000000	737393.57478300000	39442005.89700000000	305.00000000000	20.26000000000	15.66000000000	0.00000000000	17.42000000000	0.00000000000	53.34000000000
16599264.00000000000	1821270.46689000000	727690.50331900000	54340559.09020000000	383.00000000000	9.45000000000	0.00000000000	0.67000000000	0.00000000000	15.59000000000	25.71000000000
16599095.00000000000	1822322.87891000000	735490.50747300000	29731658.90930000000	324.00000000000	75.08000000000	0.71000000000	0.00000000000	268.99000000000	132.83000000000	477.61000000000
16599089.00000000000	1821427.16831000000	740603.08096800000	26765602.80500000000	137.00000000000	0.00000000000	1200.00000000000	0.00000000000	0.00000000000	751.02000000000	1951.02000000000
16599096.00000000000	1826094.81558000000	734977.42285400000	37641150.36160000000	731.00000000000	13.77000000000	0.71000000000	0.00000000000	123.84000000000	61.08000000000	199.40000000000
16599092.00000000000	1812031.19614000000	735776.51357500000	4436438.60357000000	4.00000000000	20.83000000000	0.00000000000	0.00000000000	0.00000000000	0.99000000000	21.82000000000
16599094.00000000000	1823334.47098000000	744938.72854200000	23570579.11450000000	10.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	9.90000000000	9.90000000000
16599167.00000000000	1826514.84909000000	743043.57892700000	4541358.02665000000	3.00000000000	0.00000000000	3.56000000000	2.02000000000	70.64000000000	140.70000000000	216.92000000000
16599088.00000000000	1814159.68852000000	743735.04698000000	90935705.88100000000	96.00000000000	4.05000000000	0.00000000000	0.00000000000	0.00000000000	7.25000000000	11.30000000000
16599099.00000000000	1824642.46361000000	750464.78643700000	28391725.29280000000	414.00000000000	0.00000000000	0.00000000000	2.69000000000	0.97000000000	7.26000000000	10.92000000000
16599139.00000000000	1826495.87504000000	745527.35995100000	4830079.57223000000	0.00000000000	4.05000000000	29.90000000000	121.21000000000	0.00000000000	131.72000000000	286.88000000000
16599163.00000000000	1829061.57759000000	741370.38515800000	18780644.40340000000	458.00000000000	0.00000000000	0.00000000000	0.00000000000	53.22000000000	137.84000000000	191.06000000000
16599164.00000000000	1828852.71437000000	744807.34952000000	5956435.12439000000	178.00000000000	0.00000000000	2.14000000000	0.00000000000	801.15000000000	47.72000000000	851.01000000000
16599165.00000000000	1831175.46181000000	743336.74948400000	1660346.29664000000	53.00000000000	13.50000000000	0.00000000000	0.00000000000	0.00000000000	53.20000000000	66.70000000000
16599166.00000000000	1831747.00915000000	741400.94957600000	3479211.85195000000	130.00000000000	0.00000000000	0.00000000000	2.31000000000	0.00000000000	0.00000000000	2.31000000000
16599169.00000000000	1833215.08050000000	733477.58819900000	93357195.72390000000	451.00000000000	12.15000000000	4.98000000000	10.10000000000	32.91000000000	54.46000000000	114.60000000000
16599154.00000000000	1832263.10810000000	746420.39023400000	5494788.99409000000	0.00000000000	35.92000000000	3.56000000000	10.98000000000	84.21000000000	415.38000000000	550.05000000000
16599156.00000000000	1832623.20991000000	744495.86332200000	7852303.31424000000	262.00000000000	0.00000000000	4.00000000000	6.73000000000	128.99000000000	468.03000000000	607.75000000000
16599153.00000000000	1833681.27247000000	743191.53917600000	4350358.42461000000	97.00000000000	8.10000000000	0.00000000000	4.71000000000	22.27000000000	641.55000000000	676.63000000000
16599170.00000000000	1834944.52567000000	738974.36368500000	13015881.74670000000	218.00000000000	0.00000000000	0.00000000000	0.00000000000	7.75000000000	50.58000000000	58.33000000000
16599149.00000000000	1848444.39866000000	731612.56914200000	205755042.64700000000	478.00000000000	21.60000000000	2.13000000000	394.61000000000	5.82000000000	8.66000000000	432.82000000000
16599157.00000000000	1836366.85883000000	741331.51070200000	20834192.41280000000	543.00000000000	1.35000000000	0.00000000000	0.00000000000	0.97000000000	142.41000000000	144.73000000000
16599151.00000000000	1841524.84944000000	739206.34564200000	17212076.37210000000	447.00000000000	1.35000000000	0.00000000000	6.73000000000	0.00000000000	16.42000000000	24.50000000000
16599148.00000000000	1848483.21059000000	742097.14347800000	30637792.63570000000	44.00000000000	4.05000000000	71.20000000000	0.00000000000	0.00000000000	0.00000000000	75.25000000000
16599118.00000000000	1862012.13725000000	743246.90155700000	220542036.69000000000	399.00000000000	20.52000000000	0.00000000000	0.00000000000	1.94000000000	14.03000000000	36.49000000000
16599160.00000000000	1843987.66853000000	741634.97723200000	15849610.40320000000	4.00000000000	0.00000000000	0.00000000000	136.46000000000	5.81000000000	28.01000000000	170.28000000000
16599150.00000000000	1845022.95983000000	745989.58683900000	18514215.86230000000	22.00000000000	6.75000000000	8.54000000000	3.37000000000	0.00000000000	139.18000000000	157.84000000000
16599119.00000000000	1852590.42107000000	748779.92310900000	43828495.13270000000	350.00000000000	32.48000000000	47.70000000000	80.39000000000	2.91000000000	187.51000000000	350.99000000000
16599117.00000000000	1859886.82430000000	759664.68993000000	252618726.26900000000	420.00000000000	72.92000000000	63.37000000000	37.19000000000	100.63000000000	11.47000000000	285.58000000000
16599121.00000000000	1875885.82196000000	732040.85475200000	301628540.49400000000	190.00000000000	34.57000000000	0.00000000000	4.71000000000	9.68000000000	1.98000000000	50.94000000000
16599116.00000000000	1871757.26842000000	760197.12408100000	169060363.99600000000	264.00000000000	4.05000000000	0.00000000000	0.00000000000	0.00000000000	7.92000000000	11.97000000000
16599120.00000000000	1877317.20329000000	746025.94933900000	153337902.29400000000	282.00000000000	8.10000000000	0.00000000000	9.25000000000	0.00000000000	2.97000000000	20.32000000000
16599122.00000000000	1847129.04740000000	749710.63178500000	11243211.74610000000	199.00000000000	47.26000000000	35.60000000000	4.04000000000	48.38000000000	49.43000000000	184.71000000000
16599131.00000000000	1845566.37626000000	752298.98938700000	34496114.52890000000	358.00000000000	6.75000000000	103.24000000000	10.10000000000	32.89000000000	911.16000000000	1064.14000000000
16599105.00000000000	1849073.55497000000	763950.64278300000	184632265.52700000000	494.00000000000	25.65000000000	0.00000000000	0.00000000000	15.49000000000	18.81000000000	59.95000000000
16599106.00000000000	1852088.23303000000	774572.82690700000	203546168.50900000000	127.00000000000	5.40000000000	0.00000000000	0.00000000000	5.81000000000	5.94000000000	17.15000000000
16599107.00000000000	1865733.58739000000	785409.08957900000	305607638.88100000000	186.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	9.90000000000	9.90000000000
16599113.00000000000	1872569.01029000000	774694.09904200000	77775013.31340000000	110.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	20.95000000000	20.95000000000
16599111.00000000000	1879502.65887000000	771438.32683000000	51731176.52610000000	64.00000000000	1.35000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	1.35000000000
16599115.00000000000	1883152.73277000000	758582.85346900000	248962936.81200000000	278.00000000000	39.97000000000	0.00000000000	2.31000000000	2.91000000000	13.87000000000	59.06000000000
16599112.00000000000	1883497.33115000000	779298.64710400000	181043631.56000000000	181.00000000000	0.00000000000	0.00000000000	20.82000000000	19.35000000000	42.58000000000	82.75000000000
16599236.00000000000	1781010.03236000000	713959.27894600000	20607059.53050000000	463.00000000000	41.32000000000	0.00000000000	37.01000000000	25.16000000000	30.03000000000	133.52000000000
16599243.00000000000	1781846.56641000000	716272.85726900000	2366474.78174000000	234.00000000000	5.40000000000	0.00000000000	0.00000000000	0.00000000000	106.55000000000	111.95000000000
16599244.00000000000	1782121.86799000000	714680.67600100000	1385051.06269000000	27.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599216.00000000000	1782985.44419000000	705112.00786200000	16180366.49610000000	427.00000000000	0.00000000000	0.00000000000	4.63000000000	0.00000000000	74.86000000000	79.49000000000
16599242.00000000000	1784123.47551000000	715541.31505600000	3131421.64160000000	88.00000000000	0.00000000000	0.00000000000	0.00000000000	6.77000000000	59.17000000000	65.94000000000
16599241.00000000000	1783061.50431000000	714560.39188300000	1495846.59398000000	40.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599215.00000000000	1784937.04333000000	704322.78166200000	11259571.88860000000	494.00000000000	60.23000000000	0.00000000000	18.51000000000	14.51000000000	5.94000000000	99.19000000000
16599217.00000000000	1785354.78233000000	700639.09936100000	8317941.06689000000	301.00000000000	0.00000000000	0.00000000000	0.00000000000	7.74000000000	11.21000000000	18.95000000000
16599218.00000000000	1788790.66874000000	699556.03610300000	13790015.33560000000	245.00000000000	0.00000000000	0.00000000000	0.00000000000	8.71000000000	2.97000000000	11.68000000000
16599219.00000000000	1787448.24074000000	703418.13354700000	11396865.52670000000	373.00000000000	16.20000000000	0.00000000000	9.25000000000	0.97000000000	9.49000000000	35.91000000000
16599249.00000000000	1789812.50367000000	704974.19735800000	3107229.66168000000	34.00000000000	0.00000000000	0.00000000000	0.00000000000	58.06000000000	0.00000000000	58.06000000000
16599250.00000000000	1788482.22089000000	706786.71342800000	10213236.41670000000	281.00000000000	4.05000000000	0.00000000000	0.67000000000	1.94000000000	54.47000000000	61.13000000000
16599214.00000000000	1785825.46996000000	707845.23493900000	6996164.41636000000	276.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	28.43000000000	28.43000000000
16599248.00000000000	1787311.80689000000	710159.13198300000	11154162.92330000000	568.00000000000	8.10000000000	0.00000000000	0.00000000000	13.55000000000	61.72000000000	83.37000000000
16599247.00000000000	1789197.27388000000	711755.42187400000	3534514.98319000000	58.00000000000	4.05000000000	0.00000000000	2.02000000000	47.41000000000	52.55000000000	106.03000000000
16599280.00000000000	1789110.65914000000	721661.34211900000	5229129.91732000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599222.00000000000	1787187.24726000000	721900.01244800000	7545460.40025000000	384.00000000000	72.91000000000	11.40000000000	4.71000000000	22.26000000000	119.48000000000	230.76000000000
16599240.00000000000	1786355.75105000000	718535.98994400000	5432867.28941000000	240.00000000000	59.40000000000	17.08000000000	18.68000000000	107.41000000000	284.41000000000	486.98000000000
16599220.00000000000	1784749.54377000000	721748.18983400000	9942324.26385000000	378.00000000000	0.00000000000	84.72000000000	0.00000000000	16.46000000000	137.30000000000	238.48000000000
16599213.00000000000	1786860.00210000000	724370.42951200000	4506482.35518000000	333.00000000000	0.00000000000	0.00000000000	1.35000000000	75.48000000000	357.41000000000	434.24000000000
16599212.00000000000	1788224.95125000000	725991.16465000000	10983969.43380000000	706.00000000000	16.47000000000	0.00000000000	0.00000000000	0.00000000000	12.37000000000	28.84000000000
16599209.00000000000	1789519.38556000000	729059.34698400000	14333867.66900000000	182.00000000000	1.35000000000	0.00000000000	0.00000000000	0.00000000000	16.48000000000	17.83000000000
16599194.00000000000	1757881.68636000000	731328.09289300000	4673209.52006000000	0.00000000000	0.00000000000	0.00000000000	4.72000000000	0.00000000000	0.00000000000	4.72000000000
3799045.00000000000	1758872.87973000000	727236.84707300000	10503957.43480000000	80.00000000000	73.70000000000	121.95000000000	218.12000000000	274.23000000000	359.44000000000	1047.44000000000
16599183.00000000000	1756144.82100000000	735426.29510100000	10580563.85630000000	19.00000000000	461.81000000000	17.80000000000	53.29000000000	21.30000000000	35.46000000000	589.66000000000
16599195.00000000000	1760569.74541000000	732125.48241900000	31210827.88690000000	714.00000000000	133.69000000000	2.85000000000	8.08000000000	51.29000000000	282.56000000000	478.47000000000
3799046.00000000000	1760245.70498000000	722897.55016700000	12344767.97230000000	106.00000000000	53.70000000000	8.18000000000	401.26000000000	197.28000000000	659.68000000000	1320.10000000000
3799041.00000000000	1754652.76597000000	722747.15358900000	49529156.31050000000	514.00000000000	13.74000000000	3.27000000000	6.85000000000	116.41000000000	1351.32000000000	1491.59000000000
3799040.00000000000	1755249.32673000000	728979.82144400000	25485458.32730000000	532.00000000000	62.46000000000	0.00000000000	3.99000000000	39.47000000000	372.73000000000	478.65000000000
3799039.00000000000	1749703.05443000000	737676.07021700000	86241477.71450000000	196.00000000000	8.74000000000	1.64000000000	648.82000000000	16.77000000000	34.98000000000	710.95000000000
3799037.00000000000	1751514.13325000000	744523.91285500000	40261679.82260000000	247.00000000000	8.75000000000	0.00000000000	0.00000000000	12.82000000000	18.23000000000	39.80000000000
16599186.00000000000	1756534.01345000000	742950.51224200000	28400200.54520000000	527.00000000000	55.37000000000	0.00000000000	0.00000000000	0.00000000000	9.90000000000	65.27000000000
16599185.00000000000	1757672.78008000000	737828.00803000000	9792346.47882000000	254.00000000000	24.31000000000	7.83000000000	12.33000000000	34.84000000000	18.97000000000	98.28000000000
16599196.00000000000	1763461.04545000000	739320.94908400000	93559913.04340000000	405.00000000000	85.06000000000	4.27000000000	42.40000000000	23.25000000000	3.96000000000	158.94000000000
16599193.00000000000	1764243.22046000000	730595.73180400000	19623403.19010000000	201.00000000000	4.05000000000	0.00000000000	0.00000000000	0.00000000000	6.52000000000	10.57000000000
16599172.00000000000	1763745.13140000000	726343.07648100000	1498685.69892000000	47.00000000000	0.00000000000	0.00000000000	0.00000000000	4.84000000000	36.63000000000	41.47000000000
16599184.00000000000	1759028.89321000000	743259.62659100000	3323341.45861000000	33.00000000000	0.00000000000	5.70000000000	0.00000000000	13.55000000000	7.09000000000	26.34000000000
16599187.00000000000	1760920.27444000000	752065.88262900000	84925526.65310000000	258.00000000000	94.52000000000	0.00000000000	5.39000000000	35.82000000000	279.26000000000	414.99000000000
16599189.00000000000	1768084.26939000000	749410.00385100000	71887274.79910000000	178.00000000000	0.00000000000	0.00000000000	22.43000000000	0.00000000000	9.23000000000	31.66000000000
16599192.00000000000	1772028.57536000000	740501.03800900000	83232571.47320000000	301.00000000000	13.77000000000	0.00000000000	9.25000000000	1.94000000000	91.11000000000	116.07000000000
16599174.00000000000	1766019.51604000000	727943.26492200000	16041603.60500000000	298.00000000000	18.90000000000	2.85000000000	0.00000000000	132.55000000000	39.00000000000	193.30000000000
16599171.00000000000	1766027.61334000000	724495.72610000000	8204787.01753000000	31.00000000000	16.20000000000	0.00000000000	0.00000000000	0.00000000000	21.92000000000	38.12000000000
16599224.00000000000	1771438.42291000000	720567.48740500000	2061679.25741000000	0.00000000000	0.00000000000	0.00000000000	8.08000000000	14.51000000000	11.88000000000	34.47000000000
16599175.00000000000	1770428.57357000000	722838.65293700000	9536502.47013000000	17.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	69.33000000000	69.33000000000
16599226.00000000000	1773818.56059000000	720475.51554100000	4194958.78488000000	429.00000000000	0.00000000000	0.00000000000	0.00000000000	28.06000000000	19.78000000000	47.84000000000
16599225.00000000000	1771691.73980000000	719141.78606800000	2544281.89146000000	1.00000000000	1.35000000000	12.10000000000	0.00000000000	10.64000000000	12.78000000000	36.87000000000
16599178.00000000000	1770657.83386000000	726590.52467300000	12737382.78610000000	89.00000000000	0.00000000000	0.00000000000	2.02000000000	3.87000000000	0.00000000000	5.89000000000
16599223.00000000000	1777491.19977000000	720898.75405300000	15370448.42130000000	602.00000000000	114.78000000000	303.08000000000	220.22000000000	55.16000000000	407.36000000000	1100.60000000000
16599227.00000000000	1774390.27449000000	718507.21297100000	6940749.71508000000	0.00000000000	160.15000000000	0.00000000000	0.00000000000	46.47000000000	28.72000000000	235.34000000000
16599239.00000000000	1775160.44572000000	716710.57444300000	8815285.04348000000	1.00000000000	5.40000000000	0.00000000000	0.00000000000	3.87000000000	103.10000000000	112.37000000000
16599228.00000000000	1776632.60571000000	717951.57635200000	1110060.19449000000	115.00000000000	16.20000000000	0.00000000000	36.35000000000	11.62000000000	172.47000000000	236.64000000000
16599229.00000000000	1779085.47725000000	717424.95532300000	1946719.21613000000	4.00000000000	17.55000000000	4.27000000000	10.10000000000	145.17000000000	297.36000000000	474.45000000000
3799034.00000000000	1738984.51946000000	738649.24887500000	211630472.04700000000	291.00000000000	6.25000000000	0.00000000000	12.95000000000	3.94000000000	47.89000000000	71.03000000000
3799033.00000000000	1747147.69442000000	750742.12016100000	38603830.21550000000	79.00000000000	1.25000000000	0.00000000000	1.00000000000	6.91000000000	18.78000000000	27.94000000000
16599188.00000000000	1753189.79848000000	753241.32582500000	99636441.42000000000	368.00000000000	0.00000000000	2.14000000000	0.67000000000	0.97000000000	16.00000000000	19.78000000000
3799035.00000000000	1733833.17731000000	736412.38852300000	41137033.80790000000	42.00000000000	1.25000000000	0.00000000000	0.00000000000	0.00000000000	14.96000000000	16.21000000000
14799117.00000000000	1727322.26153000000	742832.56729200000	191060608.38300000000	311.00000000000	27.11000000000	0.00000000000	0.00000000000	3.49000000000	5.75000000000	36.35000000000
14799116.00000000000	1728328.72334000000	750691.55356100000	121848819.74300000000	275.00000000000	6.26000000000	0.00000000000	4.65000000000	33.70000000000	70.99000000000	115.60000000000
14799127.00000000000	1744918.42476000000	756443.90026400000	36016082.96650000000	245.00000000000	4.17000000000	2.20000000000	0.00000000000	4.65000000000	161.15000000000	172.17000000000
14799131.00000000000	1748355.07756000000	768211.46384500000	138263572.26100000000	296.00000000000	14.61000000000	0.00000000000	23.26000000000	0.00000000000	39.09000000000	76.96000000000
14799133.00000000000	1755432.99349000000	761341.63510200000	26170108.29310000000	88.00000000000	0.00000000000	0.73000000000	0.00000000000	1.16000000000	0.00000000000	1.89000000000
3799038.00000000000	1748193.80869000000	727035.34091800000	117058540.59100000000	157.00000000000	0.00000000000	0.00000000000	1.99000000000	0.00000000000	3.00000000000	4.99000000000
16599090.00000000000	1806207.95600000000	743192.54748900000	18242948.90170000000	129.00000000000	1.35000000000	0.00000000000	0.00000000000	5.81000000000	0.00000000000	7.16000000000
16599097.00000000000	1808785.19799000000	758261.80282500000	296807539.09700000000	353.00000000000	152.32000000000	2.14000000000	0.00000000000	13.55000000000	15.01000000000	183.02000000000
16599091.00000000000	1808774.06462000000	738536.32055900000	12145293.28260000000	212.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	279.28000000000	279.28000000000
16599197.00000000000	1796243.41642000000	761929.63200600000	66958081.78460000000	84.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599070.00000000000	1797076.57049000000	772420.94738600000	245983311.32100000000	255.00000000000	39.97000000000	0.71000000000	53.21000000000	0.00000000000	12.87000000000	106.76000000000
16599069.00000000000	1806730.61124000000	782662.43315900000	255858963.96800000000	247.00000000000	5.40000000000	0.00000000000	0.67000000000	0.00000000000	9.65000000000	15.72000000000
16599102.00000000000	1822021.83430000000	767789.13450500000	306479825.47500000000	226.00000000000	2.70000000000	0.00000000000	0.00000000000	0.00000000000	7.10000000000	9.80000000000
16599098.00000000000	1818120.67931000000	752127.57371600000	70738005.09380000000	435.00000000000	0.00000000000	0.00000000000	4.71000000000	4.84000000000	56.91000000000	66.46000000000
16599266.00000000000	1812466.55189000000	734116.12522900000	2448263.43851000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
16599203.00000000000	1801464.58547000000	735764.05685300000	74872635.83620000000	581.00000000000	67.52000000000	4.98000000000	2.01000000000	6.78000000000	131.84000000000	213.13000000000
16599204.00000000000	1806070.95035000000	734514.31676700000	29883092.90410000000	364.00000000000	33.22000000000	2.14000000000	2.69000000000	51.28000000000	97.79000000000	187.12000000000
16599201.00000000000	1798941.14072000000	743555.03258400000	65716586.30740000000	215.00000000000	4.05000000000	0.00000000000	1.35000000000	2.90000000000	1.98000000000	10.28000000000
16599208.00000000000	1796959.82640000000	732003.34278500000	49642741.79490000000	249.00000000000	0.00000000000	0.00000000000	4.71000000000	2.91000000000	32.67000000000	40.29000000000
16599199.00000000000	1797122.10434000000	751806.60860600000	104407997.37700000000	250.00000000000	29.70000000000	0.71000000000	2.69000000000	15.49000000000	13.86000000000	62.45000000000
16599200.00000000000	1789815.43731000000	745921.18970300000	56631126.89870000000	498.00000000000	10.80000000000	0.00000000000	1.34000000000	7.75000000000	92.10000000000	111.99000000000
16599198.00000000000	1788046.42616000000	757205.25035900000	144606996.82700000000	252.00000000000	9.45000000000	0.00000000000	0.67000000000	0.00000000000	11.05000000000	21.17000000000
16599080.00000000000	1781112.44651000000	764209.51004900000	107815817.57500000000	181.00000000000	0.00000000000	0.00000000000	15.90000000000	1.94000000000	14.76000000000	32.60000000000
16599082.00000000000	1788003.67984000000	778607.06737700000	138339451.38200000000	379.00000000000	21.60000000000	5.70000000000	4.04000000000	0.00000000000	6.68000000000	38.02000000000
16599073.00000000000	1789234.41266000000	797469.80031700000	138084519.27500000000	299.00000000000	12.15000000000	3.56000000000	0.00000000000	3.87000000000	0.00000000000	19.58000000000
16599074.00000000000	1794888.39625000000	803750.02455900000	210783967.76500000000	329.00000000000	40.51000000000	0.00000000000	9.25000000000	0.97000000000	22.77000000000	73.50000000000
16599071.00000000000	1801559.22796000000	792862.36643200000	12243617.85080000000	37.00000000000	0.00000000000	7.12000000000	0.00000000000	0.00000000000	29.71000000000	36.83000000000
16599072.00000000000	1809106.64511000000	792480.99642300000	86747487.20940000000	134.00000000000	2.70000000000	5.70000000000	0.00000000000	0.00000000000	10.06000000000	18.46000000000
16599040.00000000000	1818287.62755000000	791415.14032100000	94159776.36370000000	249.00000000000	0.00000000000	0.00000000000	0.00000000000	7.74000000000	0.99000000000	8.73000000000
16599039.00000000000	1819943.43003000000	779936.58342100000	83445802.36180000000	83.00000000000	1.35000000000	2.85000000000	0.00000000000	0.00000000000	11.37000000000	15.57000000000
16599047.00000000000	1826344.02615000000	789263.92841600000	125621984.67500000000	245.00000000000	9.45000000000	0.00000000000	0.00000000000	5.81000000000	192.86000000000	208.12000000000
16599101.00000000000	1835796.90570000000	771650.26007700000	236377135.96800000000	239.00000000000	42.67000000000	0.00000000000	0.00000000000	0.97000000000	15.84000000000	59.48000000000
16599103.00000000000	1827827.98664000000	758018.68977400000	42927978.19870000000	231.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.99000000000	0.99000000000
16599044.00000000000	1824366.15305000000	802147.91476500000	75519338.25870000000	310.00000000000	22.15000000000	2.14000000000	0.00000000000	0.97000000000	55.46000000000	80.72000000000
