stop_id,mode,XCOORD,YCOORD
1290,1,1760607.613,711840.9622
1292,1,1760373.487,711213.9234
1293,1,1760197.745,710754.6596
1294,1,1759886.692,709926.8574
1295,1,1759646.712,709309.6973
1296,1,1759484.24,708895.1212
1297,1,1759260.597,707403.3829
1298,1,1759241.267,707217.4904
1299,1,1759178.674,706757.0495
1300,1,1759156.066,706566.4481
1301,1,1759103.197,706146.3472
1302,1,1759032.864,705513.7648
1303,1,1758936.802,704626.8949
1305,1,1758766.705,703695.4212
1306,1,1758886.221,704198.0411
1308,1,1758523.337,702866.0536
1310,1,1758214.772,701831.1087
1311,1,1758012.47,701138.3317
1312,1,1757248.982,699792.1774
1314,1,1756671.856,698777.0569
1315,1,1756382.066,698265.1416
1317,1,1755819.975,697217.5277
1318,1,1755510.501,696599.827
1319,1,1755712.854,697007.1663
1320,1,1755033.222,694428.1362
1321,1,1755205.516,695434.1968
1323,1,1754963.392,694118.1158
1324,1,1754740.903,692230.3307
1325,1,1754708.54,691683.7641
1326,1,1754672.42,691267.1922
1327,1,1754607.202,690546.1247
1328,1,1754574.271,690201.9759
1330,1,1754523.391,689585.2858
1331,1,1754548.747,689902.1866
1332,1,1754515.01,689489.2383
1334,1,1754474.946,689018.817
1335,1,1754427.149,688579.7616
1336,1,1754126.13,687845.5202
1337,1,1753982.998,687519.3016
1338,1,1753827.644,687176.4284
1339,1,1753895.093,687321.1832
1340,1,1753672.265,686830.6439
1341,1,1753399.649,686231.2622
1342,1,1752991.127,685527.3228
1343,1,1752757.586,685146.8142
1344,1,1752470.24,684673.1491
1345,1,1752091.857,684020.6926
1346,1,1751576.993,683189.7898
1347,1,1751360.077,682867.0519
1348,1,1751138.618,682529.4238
1349,1,1750917.626,682176.1399
1350,1,1750625.53,681628.2636
1351,1,1750462.002,681267.2687
1352,1,1750237.441,680756.3838
1353,1,1750036.288,680298.4748
1354,1,1749896.418,679985.3589
1355,1,1749676.76,679501.0171
1356,1,1749416.918,678932.8867
1358,1,1749131.893,678275.03
1359,1,1748867.736,677685.4588
1360,1,1748745.243,677410.0778
1361,1,1748589.682,677016.2694
1362,1,1748392.307,676480.0737
1363,1,1748252.133,676093.0669
1364,1,1748022.727,675460.2815
1365,1,1747894.088,675116.5103
1366,1,1747606.686,674311.6129
1367,1,1747472.155,673931.8483
1368,1,1747195.073,673128.6968
1369,1,1747118.18,672915.5902
1370,1,1746738.504,672437.5962
1371,1,1746394.59,672236.3722
1372,1,1745538.253,671838.5133
1373,1,1745045.08,671612.6105
1374,1,1744554.219,671381.2376
1375,1,1744847.189,671518.3977
1376,1,1743992.024,671124.944
1377,1,1743432.421,670861.7242
1378,1,1742735.058,670534.7913
1379,1,1741526.44,669981.0819
1380,1,1738916.082,668733.7344
1381,1,1738696.711,668616.0713
1384,1,1738702.047,668618.9412
1385,1,1738916.38,668734.0961
1386,1,1741493.558,669966.0503
1387,1,1742504.623,670432.8398
1388,1,1741086.555,672707.2536
1389,1,1741534.587,673083.7955
1390,1,1741587.107,673495.1212
1391,1,1741646.148,673947.8974
1392,1,1741710.763,674434.1225
1393,1,1741764.662,674833.7886
1394,1,1741804.222,675136.3664
1395,1,1742384.36,675618.5514
1396,1,1742861.468,675531.8168
1397,1,1742979.503,675946.2743
1398,1,1743009.151,676152.8224
1400,1,1743266.525,677898.6129
1401,1,1743334.373,678349.8689
1403,1,1743497.627,679419.6299
1404,1,1743650.586,680457.0722
1405,1,1743738.876,681034.1321
1406,1,1743812.769,681505.7299
1407,1,1743870.225,681874.7938
6642,1,1742529.647,682040.7037
6641,1,1743304.9,682364.8406
6640,1,1742060.288,678172.7101
6639,1,1742197.04,679280.8969
1412,1,1742440.302,678127.8671
1414,2,1738143.834,667987.033
1417,2,1738585.866,667150.5724
1419,2,1738914.678,666514.1523
1420,2,1739062.106,666231.9372
1421,2,1739258.716,665860.1413
1422,2,1739413.331,665552.752
1423,2,1739585.483,665222.6537
1424,2,1739828.252,664750.3837
1425,2,1739994.828,664423.2447
1426,2,1740254.497,663920.9933
1427,2,1740520.857,663404.8579
1428,2,1740696.574,663074.3749
1429,2,1763451.921,632319.5219
1430,2,1765796.821,631096.5805
1431,2,1766209.812,630602.242
1432,2,1766432.569,630333.8475
1433,2,1766769.658,629929.9643
1434,2,1767138.617,629474.5345
1435,2,1767787.227,628212.288
1436,2,1767461.298,627972.8325
1437,2,1766683.871,627970.9651
1438,2,1767031.726,627962.3518
1439,2,1766191.679,627924.8945
1440,2,1765651.301,627752.122
1441,2,1765236.864,627961.0745
1442,2,1764699.546,628265.1834
1443,2,1764326.869,628358.092
1444,2,1763540.017,628401.516
1445,2,1761612.444,628150.2204
1446,2,1761846.412,628585.3897
1447,2,1761541.835,627824.9144
1448,2,1761593.468,627480.8964
1449,2,1761442.097,627229.7035
1450,2,1761631.305,626984.8108
1451,2,1762480.48,626638.7428
1452,2,1762305.181,626223.5365
1453,2,1762129.16,625956.4984
1454,2,1760795.885,626156.0659
1455,2,1760445.491,626184.4302
1456,2,1759720.817,626453.94
1457,2,1759249.15,626512.681
1458,2,1758871.354,626389.4602
1459,2,1757324.988,626184.4702
1460,2,1757480.504,625498.5864
1461,2,1757516.046,625264.6171
1462,2,1756497.602,623930.5957
1463,2,1754108.053,624102.5548
1464,2,1754196.794,623789.9198
1465,2,1754152.588,624447.3295
1466,2,1754376.433,625652.4468
1467,2,1754420.006,626187.6196
1468,2,1754105.771,627304.986
1469,2,1753563.977,627390.9144
1470,2,1752601.739,627502.9219
1471,2,1752174.311,627543.9748
1472,2,1751770.826,627584.8545
1473,2,1751445.141,627593.849
1474,2,1750977.343,627101.1824
1475,2,1749001.204,627567.1492
1476,2,1748588.212,622739.9026
1477,2,1748557.474,623869.0081
1478,2,1748678.794,622209.908
1480,2,1747402.616,622696.5173
1481,2,1747181.275,622709.8587
1484,2,1746047.375,622161.5812
1485,2,1742231.789,622107.8044
1486,2,1739859.371,622437.7047
1487,2,1739092.978,622542.7888
1488,1,1757144.455,626924.7791
1489,1,1756951.552,627791.1362
1490,1,1756781.86,628919.4306
1491,1,1756732.507,629284.1913
1492,1,1756679.79,629673.7312
1493,1,1756595.449,630305.5867
1494,1,1756525.282,630854.3387
1495,1,1756318.877,631686.9461
1497,1,1755935.109,632312.2657
1498,1,1755464.964,632764.2174
1499,1,1754542.862,633684.0276
1500,1,1754275.269,634743.5354
1501,1,1754127.041,635358.7643
1503,1,1753988.535,635929.1454
1504,1,1753667.273,637276.6486
1505,1,1753546.976,637789.7436
1506,1,1753424.281,638178.3561
1507,1,1752998.763,638811.6738
1508,1,1752708.132,639145.4799
1509,1,1752380.297,639521.4315
1511,1,1752015.851,639939.5254
1512,1,1751303.353,640790.5301
1513,1,1750907.859,641632.9771
1514,1,1750645.989,642286.943
1515,1,1750532.934,642575.0219
1516,1,1750298.744,643136.3168
1517,1,1750082.349,643666.536
1518,1,1750017.944,643822.8315
1519,1,1749646.142,644740.4754
1520,1,1749420.258,645301.7155
1521,1,1749260.815,645702.2762
1522,1,1749063.668,646194.4981
1523,1,1748555.692,647454.2979
1525,1,1748320.485,648026.9042
1526,1,1747852.393,649163.0047
1527,1,1747708.999,649532.1452
1528,1,1747572.026,649890.6803
1529,1,1747352.485,650459.5356
1530,1,1747235.446,650758.5813
1531,1,1747001.104,651359.9528
1532,1,1746270.579,653267.3159
1533,1,1746120.966,653628.8686
1534,1,1745930.097,654078.4741
1535,1,1745567.349,654871.9706
1536,1,1745312.741,655172.8149
1537,1,1745157.252,655344.3881
1538,1,1744469.519,656190.6508
1539,1,1744122.239,656799.8412
1540,1,1743937.563,657127.4586
1541,1,1743803.78,658189.3218
1542,1,1743474.078,659154.7836
1543,1,1742764.979,660536.4019
1545,1,1742481.275,661070.8529
1546,1,1742226.027,661580.329
1547,1,1741381.705,663209.1386
1548,1,1741209.554,663543.5939
1549,1,1741085.032,663777.1988
1550,1,1740888.395,664150.4379
1551,1,1740697.665,664523.2677
1553,1,1740382.326,665154.0991
1554,1,1740075.914,665754.6478
1555,1,1739599.101,666457.0267
1557,1,1739424.484,666438.0241
1558,1,1738944.862,667340.6623
1559,1,1738564.845,668107.0907
6291,2,1732097.331,658014.4165
6290,2,1732753.588,657630.4488
5889,3,1771706.454,668084.3749
5888,3,1739926.9,666621.5285
5887,3,1789895.309,676384.7003
5886,3,1815534.792,679971.144
1821,1,1738527.359,668181.6547
1822,1,1738996.242,668085.8219
1823,1,1740361.328,669036.8209
1824,1,1740486.069,669320.8848
1825,1,1740031.915,670903.7107
1827,1,1739932.159,671501.538
1828,1,1739880.322,671925.6999
1829,1,1740125.915,674243.4719
1830,1,1740165.402,674646.5254
1831,1,1740227.385,675244.8955
1832,1,1740272.435,675679.9418
1833,1,1740374.285,676469.1233
1834,1,1740430.898,676874.2269
1835,1,1740474.257,677320.2089
1836,1,1740575.881,678194.2173
1837,1,1740667.016,678711.9047
1838,1,1740754.229,679069.4417
1839,1,1741383.425,680581.8461
1840,1,1741720.405,682425.2968
1842,1,1741867.685,682883.2083
1843,1,1741944.667,683068.27
1844,1,1742115.989,683394.9359
1845,1,1742344.698,683741.5402
1846,1,1742761.838,684605.4452
1847,1,1742962.121,685280.6511
1848,1,1743037.247,685531.9878
1849,1,1743123.948,685830.197
1850,1,1743224.307,686177.8109
1851,1,1743361.473,686630.3492
1853,1,1743790.728,688112.3361
1854,1,1744034.717,688951.7623
1855,1,1744230.716,689614.6343
1856,1,1744458.101,690446.1847
1858,1,1744654.378,691033.3351
1859,1,1744995.379,691075.8352
1860,1,1746485.709,692102.2482
1861,1,1747033.861,692006.2958
1862,1,1744969.091,692365.8783
1864,1,1745182.972,699079.9282
6289,2,1733486.475,657480.3176
1866,1,1745410.462,696390.3532
1867,1,1744881.957,693263.2164
1868,1,1744651.137,691033.7243
1874,1,1744460.86,690459.6333
1875,1,1744294.312,689827.475
1876,1,1744064.696,689051.6435
1877,1,1743813.473,688192.2505
1878,1,1743608.567,687486.4932
1879,1,1743378.744,686688.8268
1880,1,1743156.974,685941.703
1881,1,1743043.303,685551.9633
1882,1,1742886.962,685025.3103
1883,1,1742766.989,684622.8794
1884,1,1742125.855,683411.6049
1885,1,1741756.519,682553.159
1887,1,1741373.714,680547.7018
1888,1,1741082.602,679812.7918
1889,1,1740768.994,679108.2786
1890,1,1740587.342,678262.9322
1891,1,1740488.442,677472.2695
1892,1,1740435.336,676913.1451
1893,1,1740352.773,676323.6737
1896,1,1740229.621,675266.3567
1897,1,1740151.049,674510.8488
1898,1,1740104.63,673940.3879
1899,1,1739950.536,672630.3051
1900,1,1739883.188,671802.9931
1902,1,1740081.788,670491.9426
1903,1,1738987.651,668081.8856
1904,1,1738564.845,668107.0907
1905,1,1756150.703,636275.4055
1906,1,1756709.436,636426.024
1907,1,1757354.066,636402.3803
1908,1,1758247.021,636310.6898
1909,1,1758890.507,636251.0491
1910,1,1759343.218,636208.4554
1911,1,1760181.863,636206.0425
1912,1,1760973.318,637040.1851
1913,1,1759954.909,638008.9334
1914,1,1758588.416,637543.0236
1915,1,1757255.246,637033.2503
1917,1,1756409.327,636725.6418
1918,1,1754897.021,636738.9567
1919,1,1753947.619,636468.5883
1920,1,1753667.273,637276.6486
1921,1,1753546.976,637789.7436
1922,1,1753424.281,638178.3561
1923,1,1752998.763,638811.6738
1924,1,1752708.132,639145.4799
1925,1,1752380.297,639521.4315
1926,1,1751836.569,640146.1859
1928,1,1751303.353,640790.5301
1929,1,1750907.859,641632.9771
1930,1,1750645.989,642286.943
1931,1,1750532.934,642575.0219
1932,1,1750298.744,643136.3168
1933,1,1750082.349,643666.536
1934,1,1750017.944,643822.8315
1935,1,1749646.142,644740.4754
1936,1,1749420.258,645301.7155
1937,1,1749260.815,645702.2762
1938,1,1749063.668,646194.4981
1939,1,1748555.692,647454.2979
1941,1,1748320.485,648026.9042
1942,1,1747852.393,649163.0047
1943,1,1747708.999,649532.1452
1944,1,1747572.026,649890.6803
1945,1,1747352.485,650459.5356
1946,1,1747235.446,650758.5813
1947,1,1747001.104,651359.9528
1948,1,1746270.579,653267.3159
1949,1,1746120.966,653628.8686
1950,1,1745930.097,654078.4741
1951,1,1745567.349,654871.9706
1952,1,1745312.741,655172.8149
1953,1,1745157.252,655344.3881
1954,1,1744469.519,656190.6508
1955,1,1744122.239,656799.8412
1956,1,1743937.563,657127.4586
1957,1,1743803.78,658189.3218
1958,1,1743474.078,659154.7836
1959,1,1742764.979,660536.4019
1961,1,1742481.275,661070.8529
1962,1,1742226.027,661580.329
1963,1,1741381.705,663209.1386
1964,1,1741209.554,663543.5939
1965,1,1741085.032,663777.1988
1966,1,1740888.395,664150.4379
1967,1,1740697.665,664523.2677
1968,1,1740418.073,665082.4638
1970,1,1740075.914,665754.6478
1971,1,1739599.101,666457.0267
1972,1,1739433.737,666413.5597
1974,1,1738944.862,667340.6623
1975,1,1738564.845,668107.0907
1977,1,1738143.834,667987.033
1978,1,1737977.192,667523.8384
1979,1,1737722.172,667379.5277
1981,1,1737277.398,667132.256
1982,1,1737841.421,665862.3211
1984,1,1737705.462,665287.8496
1985,1,1737780.429,665137.6278
1986,1,1736564.284,663576.1423
1987,1,1736703.493,661718.3922
1988,1,1736540.293,661323.2564
1989,1,1736378.628,660605.2012
1990,1,1736289.011,660218.9413
1991,1,1736143.017,659651.8406
1992,1,1735959.955,658588.8462
1993,1,1736033.506,659032.389
1994,1,1735869.583,658000.1853
1995,1,1735696.585,657419.1073
1996,1,1735529.297,656777.9172
1997,1,1735558.872,656380.5065
1998,1,1736524.399,656216.5652
1999,1,1736434.305,655146.9995
2000,1,1736392.349,654666.4348
2001,1,1736319.123,653786.0376
2002,1,1736288.401,653380.7401
2003,1,1736266.663,652991.0244
2004,1,1736245.237,652603.4906
2005,1,1736219.829,652198.1509
2006,1,1736192.291,651821.9517
2007,1,1735994.234,651250.1767
2008,1,1736045.588,650180.2064
2009,1,1736007.867,650484.8493
2010,1,1736139.126,649433.5314
2011,1,1736134.387,648990.8941
2012,1,1735989.822,648424.8789
2013,1,1736397.811,647916.674
2014,1,1736987.52,647818.3865
2015,1,1737748.033,647690.7159
2016,1,1738281.203,647613.6566
2017,1,1738729.444,647629.0205
2018,1,1739267.086,647668.4372
2019,1,1742070.924,647508.0039
2021,1,1742282.571,647035.2776
2022,1,1753564.696,676777.131
2023,1,1753758.513,677205.2657
2024,1,1754061.809,677713.7714
2025,1,1754362.023,678205.9211
2028,1,1755061.296,678635.0537
2029,1,1755100.631,679405.8174
2030,1,1755159.547,679751.9563
2031,1,1755228.215,680459.8878
2032,1,1755266.161,680843.679
2033,1,1755955.418,680844.4221
2034,1,1756763.276,680763.1288
2035,1,1757001.238,680742.8183
2036,1,1757087.368,680416.7281
2037,1,1756966.875,679958.9094
2038,1,1756888.624,679185.8799
2039,1,1756883.34,678907.7858
2040,1,1757218.3,678753.161
2041,1,1757585.694,678715.8907
2042,1,1757981.445,678682.4228
2043,1,1758408.841,678658.9235
2044,1,1758869.549,678630.8201
2045,1,1759362.122,678602.1293
2046,1,1759344.384,677538.1462
2047,1,1758791.266,677480.9976
2048,1,1758327.958,677519.3143
2049,1,1757933.009,677664.8981
2050,1,1757520.708,677737.0764
2051,1,1757150.372,677777.2814
2052,1,1756928.644,677801.476
2053,1,1756824.787,677441.1016
2054,1,1756782.581,677077.7273
2055,1,1756743.61,676753.2825
2056,1,1756709.062,676428.4414
2057,1,1756667.422,676062.151
2058,1,1756601.262,675451.0368
2059,1,1755318.724,675413.1493
2060,1,1755984.159,675367.4717
2061,1,1754792.16,675481.4773
2062,1,1754354.351,675539.6915
2063,1,1753940.709,673686.4846
2064,1,1753455.04,673741.4272
2065,1,1752922.49,673802.1887
2066,1,1752143.19,673899.0277
2067,1,1751771.651,673941.8586
2068,1,1750795.545,674043.488
2069,1,1750415.454,674086.7648
2070,1,1748599.773,673535.5302
2071,1,1748639.216,673831.9286
2072,1,1748586.379,673443.1641
2073,1,1748499.38,672754.321
2074,1,1748543.322,673098.7391
2076,1,1748392.794,672013.2049
2077,1,1747623.018,669770.3639
2078,1,1746958.727,669865.3705
2079,1,1746588.953,669913.3507
2081,1,1745792.755,669628.969
2082,1,1745324.72,669413.7892
2083,1,1744845.999,669191.7829
2084,1,1744191,668887.4219
2085,1,1743629.902,668627.1224
2086,1,1743161.961,669336.2915
2088,1,1742979.268,669717.0541
2089,1,1742262.164,669888.667
2090,1,1741696.955,669630.9854
2091,1,1740725.14,669205.7801
2092,1,1738987.651,668081.8856
2093,1,1738564.845,668107.0907
2094,1,1738527.359,668181.6547
2095,1,1738996.242,668085.8219
2096,1,1740361.328,669036.8209
2097,1,1740592.432,669146.395
2098,1,1741050.698,669352.8382
2099,1,1741653.694,669609.8464
2100,1,1742706.127,670081.0506
2101,1,1742954.288,669768.9438
2102,1,1743152.655,669354.2024
2103,1,1743686.193,668653.6238
2104,1,1744205.218,668893.8644
2105,1,1744763.643,669153.4676
2106,1,1745268.438,669388.0128
2107,1,1746077.723,669760.3785
2108,1,1746854.06,669880.7353
2109,1,1747250.574,669816.8998
2110,1,1747643.955,669767.6555
2111,1,1748033.488,669716.9897
2113,1,1748434.146,672288.4735
2114,1,1749837.241,674156.6652
2115,1,1750534.874,674072.7576
2116,1,1751349.088,673989.0823
2117,1,1751789.636,673939.5393
2118,1,1752315.448,674280.3515
2119,1,1752638.672,674802.1622
2120,1,1752969.947,675336.6581
2121,1,1753154.712,675696.051
2122,1,1753237.882,676005.9636
2123,1,1753377.839,676333.2918
2124,1,1753564.696,676777.131
2125,1,1753758.513,677205.2657
2126,1,1754061.809,677713.7714
2127,1,1754362.023,678205.9211
2129,1,1754983.65,678589.7576
2131,1,1755100.631,679405.8174
2132,1,1755159.547,679751.9563
2133,1,1755228.215,680459.8878
2134,1,1755266.161,680843.679
2135,1,1755955.418,680844.4221
2136,1,1756763.276,680763.1288
2137,1,1757001.238,680742.8183
2138,1,1757087.368,680416.7281
2139,1,1756966.875,679958.9094
2140,1,1756888.624,679185.8799
2141,1,1756883.34,678907.7858
2142,1,1757218.3,678753.161
2143,1,1757585.694,678715.8907
2144,1,1757981.445,678682.4228
2145,1,1758408.841,678658.9235
2146,1,1758869.549,678630.8201
2147,1,1759362.122,678602.1293
2148,1,1759344.384,677538.1462
2149,1,1758791.266,677480.9976
2150,1,1758327.958,677519.3143
2151,1,1757933.009,677664.8981
2152,1,1757520.708,677737.0764
2153,1,1757150.372,677777.2814
2154,1,1756928.644,677801.476
2155,1,1756824.787,677441.1016
2156,1,1756782.581,677077.7273
2157,1,1756743.61,676753.2825
2158,1,1756709.062,676428.4414
2159,1,1756667.422,676062.151
2160,1,1756601.262,675451.0368
2161,2,1739000.432,623026.598
2162,2,1739787.597,622446.6448
2163,2,1740503.862,622357.9917
2164,2,1741281.752,622247.3943
6288,2,1733858.023,657269.793
2166,2,1743958.82,622005.1616
2169,2,1746056.875,622166.6046
2170,2,1746971.364,622671.4213
2171,2,1747148.139,622706.8358
2172,2,1748665.666,622077.4992
2174,2,1748837.896,626498.1241
2175,2,1748973.181,627497.103
2176,2,1749919.961,627140.4595
2177,2,1750914.119,627027.3946
2178,2,1751604.231,627601.3926
2179,2,1752134.431,627547.5493
2180,2,1752684.742,627494.6578
2181,2,1753525.879,627395.5659
2182,2,1754068.141,627332.9316
2183,2,1754421.495,626229.1085
2184,2,1754379.674,625691.0105
2186,2,1754161.707,624481.1171
2187,2,1754112.351,624203.7245
2188,2,1755695.612,624061.3473
2189,2,1756530.975,623966.3906
2190,2,1756740.681,625191.6506
2191,2,1758838.371,626366.037
2192,2,1759216.041,626512.5565
2193,2,1759673.912,626467.3838
2195,2,1760119.808,626278.1469
2196,2,1760393.827,626193.9027
2197,2,1760745.074,626160.7992
2198,2,1762080.764,625968.4928
2199,2,1762276.497,626180.7849
2200,2,1762480.555,626649.2992
2201,2,1761675.909,626938.9875
2202,2,1761449.54,627195.795
2203,2,1761548.409,627793.5604
2204,2,1761547.508,627998.1543
2205,2,1761847.309,628586.8394
2207,2,1762083.947,628983.04
2209,2,1763543.157,628385.8402
2210,2,1764277.88,628369.3588
2211,2,1764833.343,628208.1798
2212,2,1765200.69,627987.1752
2213,2,1765536.802,627779.4996
2214,2,1765843.611,627776.6206
2215,2,1766626.493,627966.269
2216,2,1767031.726,627962.3518
2217,2,1767414.141,627950.2261
2218,2,1767750.575,628169.9503
2219,2,1767187.272,629415.5862
2220,2,1766794.868,629899.9376
2221,2,1766457.189,630304.1887
2222,2,1766235.018,630571.8509
2223,2,1765821.733,631066.5551
2224,2,1763554.349,632134.5939
2225,2,1763431.701,632719.0123
2226,2,1745741.737,663471.1629
2227,2,1742948.148,663991.5785
2228,2,1741609.017,664559.7818
2229,2,1741080.774,664848.9829
2231,2,1740633.161,665178.695
2232,2,1740382.326,665154.0991
2233,2,1740075.914,665754.6478
2234,2,1739599.101,666457.0267
2235,2,1739433.737,666413.5597
2237,2,1738944.862,667340.6623
2238,2,1738564.845,668107.0907
2240,1,1738143.834,667987.033
2243,1,1738585.866,667150.5724
2244,1,1738698.378,666933.0694
2246,1,1739062.106,666231.9372
2247,1,1739258.716,665860.1413
2248,1,1739413.331,665552.752
2249,1,1739585.483,665222.6537
2250,1,1739828.252,664750.3837
2251,1,1739994.828,664423.2447
2252,1,1740254.497,663920.9933
2253,1,1740520.857,663404.8579
2254,1,1740696.574,663074.3749
2255,1,1741367.068,661797.8505
2256,1,1741600.132,661360.6216
2257,1,1741823.895,660941.3059
2258,1,1742026.091,660557.1095
2259,1,1742575.847,659495.9849
2260,1,1742758.539,659145.0747
2261,1,1742986.346,658709.7195
2262,1,1743355.132,658100.3466
2263,1,1743660.59,657585.3948
2264,1,1743837.577,657294.9677
2265,1,1744022.629,656977.9039
2266,1,1744165.343,656722.3293
2267,1,1744439.763,656237.843
2268,1,1745245.1,655247.6021
2269,1,1745516.505,654942.2591
2270,1,1745668.423,654689.8978
2271,1,1746198.675,653441.517
2272,1,1747103.368,651099.2435
2273,1,1747417.065,650291.2185
2274,1,1747538.441,649979.3991
2275,1,1747817.048,649253.5567
2276,1,1748343.691,647971.0292
2277,1,1748191.114,648338.4167
2278,1,1748669.077,647176.0365
2279,1,1748862.47,646696.9455
2280,1,1749026.261,646286.8842
2281,1,1749194.996,645865.8654
2282,1,1749366.922,645436.4505
2283,1,1749531.589,645023.1096
2284,1,1749723.868,644549.1302
2285,1,1749856.979,644219.7594
2286,1,1749995.024,643878.3388
2287,1,1750115.699,643583.6471
2288,1,1750300.773,643131.2049
2289,1,1750563.657,642496.1579
2291,1,1750897.995,641657.0779
2292,1,1751301.31,640793.8218
2293,1,1752347.193,639559.5389
2294,1,1751839.499,640142.8876
2295,1,1752931.091,638890.0823
2296,1,1753317.412,638390.2931
2297,1,1753563.611,637721.9089
2298,1,1753849.826,636511.1783
2299,1,1753751.226,636922.5446
2300,1,1757249.911,637031.1051
2301,1,1759983.999,637904.245
2302,1,1760496.188,637794.6215
2303,1,1761056.488,637347.1996
6349,1,1737885.217,668500.9465
6348,1,1736915.538,670379.1799
6347,1,1737218.394,669791.3649
6346,1,1736598.463,670995.8725
6345,1,1736404.866,671183.0919
6344,1,1735699.371,670918.2817
6343,1,1734983.763,670718.7349
6342,1,1734595.91,670608.2901
6341,1,1733836.369,670380.0037
6340,1,1733149.082,670181.7284
6339,1,1732475.335,669980.0824
6338,1,1731961.641,669824.1031
6337,1,1731244.316,669601.7278
6336,1,1730981.262,669523.435
6335,1,1730486.865,669382.9773
6334,1,1729110.05,669156.267
6333,1,1728862.058,669115.7296
6332,1,1727156.01,668844.5191
6331,1,1726758.255,668792.1456
6330,1,1722006.401,668172.2821
6329,1,1720959.547,667643.1697
6328,1,1720530.449,667519.4328
6327,1,1717859.354,666686.6055
6326,1,1738060.183,668158.0741
6372,1,1727025.707,668829.2259
6371,1,1727441.779,668883.6345
6370,1,1728539.573,669062.3432
6369,1,1729580.896,669231.7313
6368,1,1730398.114,669358.9534
6367,1,1730814.079,669473.8434
6366,1,1731020.321,669535.1274
6365,1,1731287.224,669614.8452
6364,1,1731899.498,669804.9535
6363,1,1732088.58,669862.0171
6362,1,1733090.497,670164.3674
6361,1,1733976.919,670422.5479
6360,1,1734647.392,670623.5273
6359,1,1734971.931,670715.5542
6358,1,1735735.758,670928.5458
6357,1,1735923.96,670988.1899
6356,1,1736379.046,670541.1189
6355,1,1737478.537,668400.8066
6354,1,1737889.326,668054.228
6353,1,1737695.928,667974.226
6352,1,1717859.103,666691.7043
6445,1,1722230.324,665283.1056
6444,1,1722255.001,664922.4879
6443,1,1722705.093,664873.1492
6442,1,1723411.346,665125.6231
6441,1,1724223.974,665391.0484
6440,1,1724964.868,665623.6087
6439,1,1725246.108,665681.6712
6438,1,1725253.805,666139.9425
6437,1,1725630.292,666221.234
6436,1,1725932.075,666265.6607
6435,1,1726360.621,666324.3178
6434,1,1726658.73,666529.692
6433,1,1727215.844,666642.621
6432,1,1728048.152,666763.8263
6431,1,1728867.967,666696.5824
6430,1,1729317.184,666757.6602
6429,1,1729807.949,668024.4914
6428,1,1730519.741,668142.3951
6427,1,1730866.516,667989.9168
6426,1,1731005.376,667537.7199
6425,1,1731992.074,667736.7679
6424,1,1731741.856,667605.5762
6423,1,1732886.707,668195.0741
6422,1,1733457.668,668493.3104
6421,1,1733749.968,668646.746
6420,1,1734041.412,668804.1959
6419,1,1734333.078,668952.9099
6418,1,1734619.53,669078.0059
6417,1,1735636.033,668883.0373
6416,1,1734939.94,668511.1398
6415,1,1736257.894,668615.1889
6414,1,1736758.907,668957.0102
6413,1,1736961.288,669016.5473
6412,1,1737478.537,668400.8066
6411,1,1737888.139,668053.5094
6410,1,1737695.928,667974.226
6409,1,1717859.103,666691.7043
2411,1,1737888.139,668053.5094
2413,1,1737329.663,668683.4061
2415,1,1736961.288,669016.5473
2416,1,1736758.907,668957.0102
2419,1,1736257.894,668615.1889
2420,1,1735822.026,668959.8088
2422,1,1734949.578,670652.3905
2423,1,1735057.572,670428.7202
2424,1,1734872.711,670819.3821
2425,1,1734666.764,671229.8746
2426,1,1734243.437,671985.4286
2427,1,1733454.987,673350.8277
2428,1,1732842.228,673090.7932
2429,1,1731604.432,673344.8319
2430,1,1731113.333,673309.9109
2431,1,1730764.56,673283.6556
2432,1,1730476.917,673261.9974
2433,1,1730215.561,673242.6736
2434,1,1729850.266,673217.2938
2435,1,1729540.56,673204.5644
2436,1,1729167.341,673220.3963
2437,1,1726913.743,675523.2071
2438,1,1726179.815,676053.5883
2439,1,1724480.532,679855.4837
2440,1,1724165.829,679453.3195
2441,1,1724976.7,680468.3626
2442,1,1726422.211,681381.9914
2443,1,1726295.377,681773.6827
2444,1,1726194.433,682085.7941
2445,1,1726613.025,683273.463
2446,1,1727055.007,684122.3743
2447,1,1727312.657,684627.7101
2448,1,1725523.438,684217.863
2450,1,1723532.247,684489.5261
2451,1,1724268.06,684910.6904
2452,1,1721758.128,683265.0331
2453,1,1721765.044,683487.4104
2454,1,1722275.099,683895.528
2455,1,1722515.386,684395.873
2456,1,1722510.253,684693.7121
2457,1,1722490.404,685376.4811
2458,1,1722459.281,686605.4271
2459,1,1722413.309,687337.9311
2460,1,1721689.29,687291.6883
2461,1,1719423.215,686993.6957
2462,1,1720153.269,687088.6132
2463,1,1718894.291,686721.9469
2464,1,1718993.851,686329.0001
2465,1,1718986.115,685604.5997
2466,1,1719322.16,685539.0801
2467,1,1719324.405,684978.7821
2468,1,1719561.821,684867.518
2469,1,1720004.419,684772.3277
2470,1,1720541.263,684658.1319
2471,1,1720980.882,684558.9777
2472,1,1720822.063,683688.0683
2473,1,1720498.412,681730.058
2477,1,1737329.663,668683.4061
2479,1,1736961.288,669016.5473
2480,1,1736758.907,668957.0102
