1 0.000 0.042
2 0.000 0.042
3 0.000 0.042
4 0.000 0.042
5 0.000 0.042
6 0.000 0.042
7 0.000 0.042
8 0.000 0.042
9 0.000 0.042
10 0.000 0.042
11 0.000 0.042
12 0.000 0.000
13 0.000 0.000
14 0.000 0.000
15 0.000 0.211
16 0.000 0.211
17 0.000 0.211
18 0.000 0.211
19 0.000 0.211
20 0.000 0.211
21 0.000 0.070
22 0.000 0.070
23 0.000 0.070
24 0.000 0.070
25 0.000 0.000
26 0.000 0.000
27 0.000 0.000
28 0.000 0.000
29 0.000 0.000
30 0.000 0.000
31 0.000 0.000
32 0.000 0.000
33 0.000 0.000
34 0.000 0.000
35 0.000 0.000
36 0.000 0.500
37 0.000 0.500
38 0.000 0.500
39 0.000 0.000
40 0.000 0.000
41 0.000 0.000
42 0.000 0.000
43 0.000 0.000
44 0.000 0.000
45 0.000 0.000
46 0.000 0.000
47 0.000 0.000
48 0.000 0.000
49 0.000 0.000
50 0.000 0.000
51 0.242 0.000
52 0.242 0.000
53 0.242 0.000
54 0.053 0.000
55 0.053 0.000
56 0.053 0.000
57 0.053 0.000
58 0.053 0.000
59 0.053 0.000
60 0.053 0.000
61 0.053 0.000
62 0.000 0.109
63 0.000 0.109
64 0.000 0.109
65 0.000 0.109
66 0.000 0.109
67 0.000 0.109
68 0.000 0.109
69 0.000 0.109
70 0.058 0.000
71 0.058 0.000
72 0.058 0.000
73 0.058 0.000
74 0.000 0.267
75 0.000 0.267
76 0.000 0.267
77 0.000 0.267
78 0.000 0.000
79 0.000 0.000
80 0.000 0.000
81 0.000 0.000
82 0.000 0.000
83 0.000 0.000
84 0.000 0.000
85 0.000 0.000
86 0.000 0.000
87 0.000 0.000
88 0.000 0.000
89 0.076 0.000
90 0.076 0.000
91 0.076 0.000
92 0.076 0.000
93 0.000 0.267
94 0.000 0.267
95 0.000 0.267
96 0.000 0.000
97 0.000 0.000
98 0.000 0.000
99 0.000 0.000
100 0.000 0.000
101 0.000 0.000
102 0.000 0.000
103 0.000 0.000
104 0.000 0.000
105 0.000 0.000
106 0.000 0.000
107 0.000 0.000
108 0.000 0.000
109 0.039 0.000
110 0.039 0.000
111 0.039 0.000
112 0.039 0.000
113 0.039 0.000
114 0.000 0.000
115 0.000 0.000
116 0.000 0.000
117 0.000 0.000
118 0.044 0.000
119 0.044 0.000
120 0.000 0.000
121 0.000 0.000
122 0.000 0.000
123 0.000 0.000
124 0.000 0.000
125 0.000 0.000
126 0.000 0.000
127 0.000 0.000
128 0.000 0.000
129 0.000 0.000
130 0.000 0.000
131 0.000 0.000
132 0.000 0.000
133 0.000 0.000
134 0.000 0.144
135 0.000 0.144
136 0.000 0.144
137 0.000 0.144
138 0.000 0.144
139 0.000 0.144
140 0.000 0.144
141 0.000 0.144
142 0.000 0.144
143 0.000 0.144
144 0.000 0.144
145 0.000 0.144
146 0.000 0.144
147 0.000 0.144
148 0.000 0.144
149 0.000 0.144
150 0.000 0.144
151 0.000 0.144
152 0.000 0.030
153 0.000 0.030
154 0.000 0.030
155 0.000 0.030
156 0.000 0.030
157 0.000 0.030
158 0.000 0.030
159 0.000 0.030
160 0.000 0.030
161 0.000 0.030
162 0.000 0.030
163 0.000 0.030
164 0.000 0.076
165 0.000 0.076
166 0.000 0.076
167 0.000 0.076
168 0.000 0.076
169 0.000 0.076
170 0.000 0.076
171 0.000 0.076
172 0.000 0.076
