PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
1	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
2	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
3	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
4	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
5	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
6	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
7	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
8	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
9	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
10	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
11	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
12	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
13	-0.039270	4.326202	-6.551080	0.000000	-4.605170	-226.346477
14	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
15	-3.959610	-388.527037	-6.551080	0.000000	-4.605170	-226.346477
16	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
17	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
18	-0.061855	1.686769	-5.703782	0.000000	-4.605170	-286.213687
19	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
20	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
21	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
22	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
23	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
24	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
25	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
26	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
27	-0.892968	-99.502650	-5.703782	0.000000	-4.605170	-286.213687
28	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
29	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
30	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
31	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
32	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
33	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
34	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
35	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
36	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
37	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
38	-0.014700	2.727525	-6.907755	0.000000	0.000000	-23.025850
39	-0.168215	-35.659603	-6.907755	0.000000	0.000000	-23.025850
40	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
41	0.011279	2.154219	-7.549609	0.000000	-4.605170	-314.250172
42	0.318764	0.626861	-7.549609	0.000000	-4.605170	-314.250172
43	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
44	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
45	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
46	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
47	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
48	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
49	0.068837	3.177875	-7.549609	0.000000	-4.605170	-314.250172
50	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
51	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
52	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
53	-5.703782	-578.135657	-7.549609	0.000000	-4.605170	-314.250172
54	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
55	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
56	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
57	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
58	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
59	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
60	-0.258869	-50.143735	-7.937375	0.000000	0.000000	-179.309265
61	-5.298317	-599.417891	-5.703782	0.000000	0.000000	-13.815510
62	-5.298317	-599.417891	-5.703782	0.000000	0.000000	-13.815510
63	-5.298317	-599.417891	-5.703782	0.000000	0.000000	-13.815510
64	-5.298317	-599.417891	-5.703782	0.000000	0.000000	-13.815510
65	-5.298317	-599.417891	-5.703782	0.000000	0.000000	-13.815510
66	0.000374	2.613167	-5.703782	0.000000	0.000000	-13.815510
67	-5.298317	-599.417891	-5.703782	0.000000	0.000000	-13.815510
68	0.027435	1.728397	-6.551080	0.000000	0.000000	-32.929337
69	0.000000	-41.446530	-6.551080	0.000000	0.000000	-32.929337
70	0.000000	-41.446530	-6.551080	0.000000	0.000000	-32.929337
71	0.873483	0.271870	-7.090077	0.000000	0.000000	-27.631020
72	0.873483	0.271870	-7.090077	0.000000	0.000000	-27.631020
73	0.001721	2.650124	-7.090077	0.000000	0.000000	-27.631020
74	0.012904	1.699675	-7.090077	0.000000	0.000000	-27.631020
75	-0.007701	2.849280	-7.090077	0.000000	0.000000	-27.631020
76	-0.518965	-21.900733	-6.396930	0.000000	0.000000	-74.781332
77	-0.518965	-21.900733	-6.396930	0.000000	0.000000	-74.781332
78	-0.518965	-21.900733	-6.396930	0.000000	0.000000	-74.781332
79	-0.518965	-21.900733	-6.396930	0.000000	0.000000	-74.781332
80	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
81	0.132449	2.178305	-7.377759	0.000000	0.000000	-9.210340
82	0.019384	0.825606	-7.377759	0.000000	0.000000	-9.210340
83	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
84	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
85	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
86	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
87	-0.003715	1.518438	-7.377759	0.000000	0.000000	-9.210340
88	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
89	0.055488	1.931703	-7.377759	0.000000	0.000000	-9.210340
90	-5.298317	-552.601168	-7.377759	0.000000	0.000000	-9.210340
91	-3.879567	-408.874424	-6.396930	0.000000	0.000000	-24.412145
92	-3.879567	-408.874424	-6.396930	0.000000	0.000000	-24.412145
93	0.072420	2.587078	-6.396930	0.000000	0.000000	-24.412145
94	-3.879567	-408.874424	-6.396930	0.000000	0.000000	-24.412145
95	-3.879567	-408.874424	-6.396930	0.000000	0.000000	-24.412145
96	-3.879567	-408.874424	-6.396930	0.000000	0.000000	-24.412145
97	-6.551080	-682.100621	-6.214608	0.000000	-4.605170	-433.180270
98	-0.055474	2.298670	-6.214608	0.000000	-4.605170	-433.180270
99	-6.551080	-682.100621	-6.214608	0.000000	-4.605170	-433.180270
100	-6.551080	-682.100621	-6.214608	0.000000	-4.605170	-433.180270
101	0.135340	2.300681	-6.214608	0.000000	-4.605170	-433.180270
102	0.244630	1.490293	-6.214608	0.000000	-4.605170	-433.180270
103	-6.551080	-682.100621	-6.214608	0.000000	-4.605170	-433.180270
104	-6.551080	-682.100621	-6.214608	0.000000	-4.605170	-433.180270
105	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
106	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
107	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
108	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
109	-0.260080	-28.507359	-6.802395	0.000000	-5.298317	-382.982111
110	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
111	0.176934	1.824119	-6.802395	0.000000	-5.298317	-382.982111
112	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
113	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
114	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
115	-2.239096	-258.836797	-6.802395	0.000000	-5.298317	-382.982111
116	0.000000	0.000000	-5.703782	0.000000	0.000000	-9.210340
117	0.151710	2.077507	-5.703782	0.000000	0.000000	-9.210340
118	-0.201516	0.854161	-5.703782	0.000000	0.000000	-9.210340
119	-0.221556	1.019697	-5.703782	0.000000	0.000000	-9.210340
120	0.010194	4.287129	-5.703782	0.000000	0.000000	-9.210340
121	-0.083053	2.870559	-9.332558	0.000000	0.000000	-292.205151
122	0.010210	2.305623	-9.332558	0.000000	0.000000	-292.205151
123	-0.110737	1.885405	-9.332558	0.000000	0.000000	-292.205151
124	0.131736	2.192306	-9.332558	0.000000	0.000000	-292.205151
125	-0.037803	2.885012	-9.332558	0.000000	0.000000	-292.205151
126	-0.017281	2.876297	-9.332558	0.000000	0.000000	-292.205151
127	0.016969	-47.937508	-7.495542	0.000000	0.000000	-13.815510
128	-0.277539	0.574094	-7.495542	0.000000	0.000000	-13.815510
129	-0.004241	2.857347	-7.495542	0.000000	0.000000	-13.815510
130	0.016969	-47.937508	-7.495542	0.000000	0.000000	-13.815510
131	-0.207633	1.840077	-7.495542	0.000000	0.000000	-13.815510
132	0.133828	1.179557	-7.495542	0.000000	0.000000	-13.815510
133	0.041828	0.790523	-7.495542	0.000000	0.000000	-13.815510
134	-0.080111	1.701428	-7.495542	0.000000	0.000000	-13.815510
135	0.016969	-47.937508	-7.495542	0.000000	0.000000	-13.815510
136	0.073718	1.808186	-7.495542	0.000000	0.000000	-13.815510
137	-0.008872	0.508013	-7.495542	0.000000	0.000000	-13.815510
138	0.090713	0.457392	-7.495542	0.000000	0.000000	-13.815510
139	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
140	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
141	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
142	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
143	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
144	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
145	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
146	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
147	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
148	-0.973430	-128.781528	-6.396930	0.000000	-5.298317	-538.201415
149	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
150	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
151	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
152	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
153	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
154	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
155	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
156	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
157	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
158	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
159	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
160	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
161	-0.000819	0.155333	-6.684612	0.000000	0.000000	-128.944760
162	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
163	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
164	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
165	0.062247	2.375427	-6.684612	0.000000	0.000000	-128.944760
166	-0.462518	-49.970991	-6.684612	0.000000	0.000000	-128.944760
167	0.023525	3.760190	-5.703782	0.000000	0.000000	-18.420680
168	-0.069227	1.125175	-5.703782	0.000000	0.000000	-18.420680
169	0.019735	3.834154	-5.703782	0.000000	0.000000	-18.420680
170	0.440023	1.508142	-5.703782	0.000000	0.000000	-18.420680
171	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
172	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
173	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
174	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
175	-0.248796	1.034401	-6.684612	0.000000	-4.605170	-479.884294
176	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
177	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
178	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
179	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
180	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
181	0.125897	0.768390	-6.684612	0.000000	-4.605170	-479.884294
182	0.038886	1.190734	-6.684612	0.000000	-4.605170	-479.884294
183	-5.703782	-568.460176	-6.684612	0.000000	-4.605170	-479.884294
184	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
185	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
186	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
187	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
188	-0.040408	3.457600	-7.003065	0.000000	-5.298317	-491.076686
189	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
190	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
191	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
192	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
193	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
194	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
195	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
196	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
197	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
198	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
199	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
200	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
201	-0.067366	2.014002	-7.003065	0.000000	-5.298317	-491.076686
202	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
203	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
204	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
205	-1.177314	-127.062436	-7.003065	0.000000	-5.298317	-491.076686
206	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
207	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
208	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
209	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
210	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
211	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
212	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
213	0.063630	2.224696	-5.991465	0.000000	0.000000	-254.224357
214	-1.922161	-192.534903	-5.991465	0.000000	0.000000	-254.224357
215	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
216	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
217	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
218	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
219	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
220	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
221	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
222	0.000000	0.000000	0.000000	0.000000	0.000000	-5.703782
223	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
224	0.017456	0.894250	-5.298317	0.000000	0.000000	-27.631020
225	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
226	-0.001026	2.412381	-5.298317	0.000000	0.000000	-27.631020
227	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
228	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
229	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
230	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
231	0.151289	0.322870	-5.298317	0.000000	0.000000	-27.631020
232	0.123779	1.985463	-5.298317	0.000000	0.000000	-27.631020
233	0.058836	1.236047	-5.298317	0.000000	0.000000	-27.631020
234	0.000000	0.000000	-8.455318	0.000000	0.000000	-34.027949
235	0.000000	0.000000	-8.455318	0.000000	0.000000	-34.027949
236	-0.045304	1.066438	-8.455318	0.000000	0.000000	-34.027949
237	-0.139831	1.054246	-8.455318	0.000000	0.000000	-34.027949
238	0.051148	0.354496	-8.455318	0.000000	0.000000	-34.027949
239	0.033129	2.750561	-8.455318	0.000000	0.000000	-34.027949
240	0.019686	-0.009670	-8.455318	0.000000	0.000000	-34.027949
241	0.124368	0.824356	-8.455318	0.000000	0.000000	-34.027949
242	0.000000	0.000000	-8.455318	0.000000	0.000000	-34.027949
243	0.171703	-0.283537	-7.549609	0.000000	-5.991465	-479.425083
244	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
245	0.039145	2.173765	-7.549609	0.000000	-5.991465	-479.425083
246	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
247	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
248	0.039392	1.444307	-7.549609	0.000000	-5.991465	-479.425083
249	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
250	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
251	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
252	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
253	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
254	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
255	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
256	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
257	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
258	-0.005862	1.961186	-7.549609	0.000000	-5.991465	-479.425083
259	-0.000352	2.812530	-7.549609	0.000000	-5.991465	-479.425083
260	0.043264	-0.687977	-7.549609	0.000000	-5.991465	-479.425083
261	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
262	-0.769916	-95.907498	-5.703782	0.000000	0.000000	-29.017315
263	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
264	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
265	-0.057331	2.226430	-5.703782	0.000000	0.000000	-29.017315
266	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
267	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
268	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
269	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
270	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
271	-1.077861	-119.614142	-5.703782	0.000000	0.000000	-29.017315
272	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
273	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
274	0.090217	2.403789	-6.684612	0.000000	-4.605170	-96.708570
275	-0.045015	1.334510	-6.684612	0.000000	-4.605170	-96.708570
276	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
277	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
278	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
279	-0.003172	1.702333	-6.684612	0.000000	-4.605170	-96.708570
280	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
281	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
282	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
283	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
284	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
285	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
286	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
287	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
288	-0.033318	2.643954	-6.684612	0.000000	-4.605170	-96.708570
289	-0.019795	-0.434943	-6.684612	0.000000	-4.605170	-96.708570
290	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
291	-0.014230	2.256399	-8.517193	0.000000	0.000000	-30.809074
292	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
293	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
294	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
295	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
296	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
297	0.026219	2.237865	-8.517193	0.000000	0.000000	-30.809074
298	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
299	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
300	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
301	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
302	-6.214608	-614.157831	-8.517193	0.000000	0.000000	-30.809074
303	-0.254499	0.514557	-8.517193	0.000000	0.000000	-30.809074
304	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
305	-0.008366	2.617122	-6.802395	0.000000	-4.605170	-473.013809
306	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
307	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
308	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
309	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
310	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
311	-0.085100	-13.542401	-6.802395	0.000000	-4.605170	-473.013809
312	0.006671	2.423079	-6.802395	0.000000	-4.605170	-473.013809
313	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
314	-0.153996	1.460678	-6.214608	0.000000	0.000000	-5.298317
315	-0.013903	2.311544	-6.214608	0.000000	0.000000	-5.298317
316	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
317	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
318	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
319	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
320	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
321	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
322	-0.416107	0.913235	-6.214608	0.000000	0.000000	-5.298317
323	-0.021651	2.107715	-6.214608	0.000000	0.000000	-5.298317
324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
328	-0.130110	1.313057	-6.684612	0.000000	0.000000	-5.298317
329	0.000000	0.000000	-6.684612	0.000000	0.000000	-5.298317
330	0.000000	0.000000	-6.684612	0.000000	0.000000	-5.298317
331	0.000000	0.000000	-6.684612	0.000000	0.000000	-5.298317
332	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
333	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
334	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
335	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
336	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
337	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
338	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
339	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
340	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
341	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
342	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
343	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
344	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
345	0.442307	1.336375	-5.298317	0.000000	0.000000	-63.478128
346	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
347	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
348	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
349	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
350	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
351	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
352	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
353	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
354	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
355	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
356	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
357	-1.207184	-108.689667	-5.298317	0.000000	0.000000	-63.478128
358	0.005357	1.394466	-5.298317	0.000000	0.000000	-63.478128
359	-0.014541	2.586689	-6.684612	0.000000	-5.298317	-317.381587
360	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
361	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
362	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
363	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
364	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
365	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
366	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
367	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
368	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
369	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
370	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
371	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
372	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
373	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
374	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
375	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
376	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
377	-0.929297	-126.160827	-6.684612	0.000000	-5.298317	-317.381587
378	-0.063078	1.806901	-6.802395	0.000000	0.000000	-32.085367
379	0.041265	0.331397	-6.802395	0.000000	0.000000	-32.085367
380	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
381	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
382	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
383	0.217751	1.236298	-6.802395	0.000000	0.000000	-32.085367
384	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
385	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
386	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
387	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
388	0.375271	0.327643	-6.802395	0.000000	0.000000	-32.085367
389	-0.167160	-1.604283	-6.802395	0.000000	0.000000	-32.085367
