Wed Apr 10 16:05:14 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:05:14 2024, Build transit paths, Build transit paths Loop - MD - Drive - ComRail -20 of 40
Wed Apr 10 16:05:14 2024, Build transit paths, Build tranist network
Wed Apr 10 16:05:35 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:05:41 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:05:53 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:05:54 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:05:55 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:06:38 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:06:39 2024, Build transit paths, Build transit paths Loop - PM - Walk - Local -21 of 40
Wed Apr 10 16:06:39 2024, Build transit paths, Build tranist network
Wed Apr 10 16:06:59 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:07:01 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:07:19 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:07:19 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:07:20 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:08:47 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:08:47 2024, Build transit paths, Build transit paths Loop - PM - Walk - Brt -22 of 40
Wed Apr 10 16:08:47 2024, Build transit paths, Build tranist network
Wed Apr 10 16:09:08 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:09:11 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:09:30 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:09:30 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:09:31 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:11:01 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:11:02 2024, Build transit paths, Build transit paths Loop - PM - Walk - ExpBus -23 of 40
Wed Apr 10 16:11:02 2024, Build transit paths, Build tranist network
Wed Apr 10 16:11:23 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:11:25 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:11:45 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:11:45 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:11:46 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:13:16 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:13:16 2024, Build transit paths, Build transit paths Loop - PM - Walk - UrbRail -24 of 40
Wed Apr 10 16:13:16 2024, Build transit paths, Build tranist network
Wed Apr 10 16:13:37 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:13:39 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:13:58 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:13:59 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:14:00 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:15:33 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:15:34 2024, Build transit paths, Build transit paths Loop - PM - Walk - ComRail -25 of 40
Wed Apr 10 16:15:34 2024, Build transit paths, Build tranist network
Wed Apr 10 16:15:55 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:15:58 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:16:16 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:16:17 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:16:18 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:17:48 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:17:48 2024, Build transit paths, Build transit paths Loop - PM - Drive - Local -26 of 40
Wed Apr 10 16:17:48 2024, Build transit paths, Build tranist network
Wed Apr 10 16:18:09 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:18:14 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:18:45 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:18:46 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:18:47 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:19:50 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:19:50 2024, Build transit paths, Build transit paths Loop - PM - Drive - Brt -27 of 40
Wed Apr 10 16:19:50 2024, Build transit paths, Build tranist network
Wed Apr 10 16:20:10 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:20:16 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:20:47 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:20:48 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:20:49 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:21:51 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:21:51 2024, Build transit paths, Build transit paths Loop - PM - Drive - ExpBus -28 of 40
Wed Apr 10 16:21:51 2024, Build transit paths, Build tranist network
Wed Apr 10 16:22:12 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:22:19 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:22:51 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:22:51 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:22:52 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:24:05 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:24:05 2024, Build transit paths, Build transit paths Loop - PM - Drive - UrbRail -29 of 40
Wed Apr 10 16:24:05 2024, Build transit paths, Build tranist network
Wed Apr 10 16:24:26 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:24:32 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:25:05 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:25:06 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:25:07 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:26:23 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:26:23 2024, Build transit paths, Build transit paths Loop - PM - Drive - ComRail -30 of 40
Wed Apr 10 16:26:23 2024, Build transit paths, Build tranist network
Wed Apr 10 16:26:44 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:26:50 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:27:23 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:27:24 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:27:25 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:28:42 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:28:42 2024, Build transit paths, Build transit paths Loop - OP - Walk - Local -31 of 40
Wed Apr 10 16:28:42 2024, Build transit paths, Build tranist network
Wed Apr 10 16:29:02 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:29:04 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:29:22 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:29:23 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:29:24 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:30:54 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:30:54 2024, Build transit paths, Build transit paths Loop - OP - Walk - Brt -32 of 40
Wed Apr 10 16:30:54 2024, Build transit paths, Build tranist network
Wed Apr 10 16:31:14 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:31:16 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:31:33 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:31:33 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:31:34 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:33:00 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:33:01 2024, Build transit paths, Build transit paths Loop - OP - Walk - ExpBus -33 of 40
Wed Apr 10 16:33:01 2024, Build transit paths, Build tranist network
Wed Apr 10 16:33:21 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:33:24 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:33:40 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:33:40 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:33:41 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:35:14 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:35:14 2024, Build transit paths, Build transit paths Loop - OP - Walk - UrbRail -34 of 40
Wed Apr 10 16:35:14 2024, Build transit paths, Build tranist network
Wed Apr 10 16:35:34 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:35:36 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:35:55 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:35:56 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:35:57 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:37:31 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:37:31 2024, Build transit paths, Build transit paths Loop - OP - Walk - ComRail -35 of 40
Wed Apr 10 16:37:31 2024, Build transit paths, Build tranist network
Wed Apr 10 16:37:51 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:37:53 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:38:12 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:38:12 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:38:14 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:39:40 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:39:41 2024, Build transit paths, Build transit paths Loop - OP - Drive - Local -36 of 40
Wed Apr 10 16:39:41 2024, Build transit paths, Build tranist network
Wed Apr 10 16:40:01 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:40:08 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:40:38 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:40:38 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:40:39 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:41:42 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:41:43 2024, Build transit paths, Build transit paths Loop - OP - Drive - Brt -37 of 40
Wed Apr 10 16:41:43 2024, Build transit paths, Build tranist network
Wed Apr 10 16:42:03 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:42:10 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:42:40 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:42:41 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:42:42 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:43:48 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:43:48 2024, Build transit paths, Build transit paths Loop - OP - Drive - ExpBus -38 of 40
Wed Apr 10 16:43:48 2024, Build transit paths, Build tranist network
Wed Apr 10 16:44:09 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:44:15 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:44:46 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:44:47 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:44:48 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:45:56 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:45:57 2024, Build transit paths, Build transit paths Loop - OP - Drive - UrbRail -39 of 40
Wed Apr 10 16:45:57 2024, Build transit paths, Build tranist network
Wed Apr 10 16:46:17 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:46:24 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:46:54 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:46:54 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:46:55 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:48:03 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:48:04 2024, Build transit paths, Build transit paths Loop - OP - Drive - ComRail -40 of 40
Wed Apr 10 16:48:04 2024, Build transit paths, Build tranist network
Wed Apr 10 16:48:24 2024, Build transit paths, Tranist network settings
Wed Apr 10 16:48:29 2024, Build transit paths, Transit assignment PF
Wed Apr 10 16:49:01 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 16:49:01 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 16:49:03 2024, Build transit paths, Transit skim PF
Wed Apr 10 16:50:09 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 16:50:09 2024, Process transit skims
Wed Apr 10 17:21:09 2024, Create percent walk for TCMS
Wed Apr 10 17:23:21 2024, 4 InternalTruckModel.rsc, Run Internal Truck and Commercial Vehicle Model
Wed Apr 10 17:23:21 2024, Aggregate LandUse
Wed Apr 10 17:23:40 2024, Calculate Accessibilities
Wed Apr 10 19:20:47 2024,  ******************* FINISHED Nashville ABM 2019 - Version 19.1.0 ******************* 
Wed Apr 10 19:23:58 2024,  ******************* STARTED Nashville ABM 2019 - Version 19.1.0 ******************* 
Wed Apr 10 19:23:59 2024, 4 InternalTruckModel.rsc, Run Internal Truck and Commercial Vehicle Model
Wed Apr 10 19:23:59 2024, Aggregate LandUse
Wed Apr 10 19:24:05 2024, Calculate Accessibilities
Wed Apr 10 19:24:11 2024,  ******************* FINISHED Nashville ABM 2019 - Version 19.1.0 ******************* 
Wed Apr 10 20:51:30 2024,  ******************* STARTED Nashville ABM 2019 - Version 19.1.0 ******************* 
Wed Apr 10 20:51:30 2024, 1.1 Initialization.rsc, Initialization
Wed Apr 10 20:54:59 2024, 1.1 Initialization.rsc, Area Type
Wed Apr 10 21:04:05 2024, 1.1 Initialization.rsc, Capacity and FF Speed
Wed Apr 10 21:33:26 2024, 2.1 HwySkimming.rsc,   ****** Highway Skimming ****** 
Wed Apr 10 21:33:26 2024, Build highway network
Wed Apr 10 21:33:33 2024, Shortest path using length
Wed Apr 10 21:33:36 2024, Terminal time
Wed Apr 10 21:33:41 2024, Build HOV skims
Wed Apr 10 21:34:42 2024, Build SOV skims
Wed Apr 10 21:35:52 2024, 2.1 HwySkimming.rsc, Finished Highway Skimming
Wed Apr 10 21:35:52 2024, 2.2 TransitSkimming.rsc,   ****** Transit Skimming ****** 
Wed Apr 10 21:35:52 2024, Set transit paramters
Wed Apr 10 21:35:52 2024, Prepare inputs
Wed Apr 10 21:37:49 2024, Build drive connectors
Wed Apr 10 21:42:24 2024, Build transit paths
Wed Apr 10 21:42:24 2024, Build transit paths, Build transit paths Loop - AM - Walk - Local -1 of 40
Wed Apr 10 21:42:24 2024, Build transit paths, Build tranist network
Wed Apr 10 21:42:44 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:42:46 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:43:03 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:43:04 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:43:05 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:44:29 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:44:29 2024, Build transit paths, Build transit paths Loop - AM - Walk - Brt -2 of 40
Wed Apr 10 21:44:29 2024, Build transit paths, Build tranist network
Wed Apr 10 21:44:49 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:44:52 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:45:09 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:45:10 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:45:11 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:46:35 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:46:36 2024, Build transit paths, Build transit paths Loop - AM - Walk - ExpBus -3 of 40
Wed Apr 10 21:46:36 2024, Build transit paths, Build tranist network
Wed Apr 10 21:46:55 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:46:57 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:47:16 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:47:16 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:47:17 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:48:43 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:48:43 2024, Build transit paths, Build transit paths Loop - AM - Walk - UrbRail -4 of 40
Wed Apr 10 21:48:43 2024, Build transit paths, Build tranist network
Wed Apr 10 21:49:03 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:49:05 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:49:24 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:49:25 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:49:26 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:50:52 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:50:52 2024, Build transit paths, Build transit paths Loop - AM - Walk - ComRail -5 of 40
Wed Apr 10 21:50:52 2024, Build transit paths, Build tranist network
Wed Apr 10 21:51:13 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:51:16 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:51:34 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:51:35 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:51:36 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:53:04 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:53:04 2024, Build transit paths, Build transit paths Loop - AM - Drive - Local -6 of 40
Wed Apr 10 21:53:04 2024, Build transit paths, Build tranist network
Wed Apr 10 21:53:23 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:53:29 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:53:40 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:53:40 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:53:41 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:54:22 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:54:23 2024, Build transit paths, Build transit paths Loop - AM - Drive - Brt -7 of 40
Wed Apr 10 21:54:23 2024, Build transit paths, Build tranist network
Wed Apr 10 21:54:43 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:54:48 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:55:01 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:55:02 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:55:03 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:55:44 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:55:44 2024, Build transit paths, Build transit paths Loop - AM - Drive - ExpBus -8 of 40
Wed Apr 10 21:55:44 2024, Build transit paths, Build tranist network
Wed Apr 10 21:56:04 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:56:10 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:56:23 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:56:24 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:56:25 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:57:08 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:57:08 2024, Build transit paths, Build transit paths Loop - AM - Drive - UrbRail -9 of 40
Wed Apr 10 21:57:08 2024, Build transit paths, Build tranist network
Wed Apr 10 21:57:29 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:57:34 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:57:46 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:57:47 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:57:48 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:58:31 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:58:31 2024, Build transit paths, Build transit paths Loop - AM - Drive - ComRail -10 of 40
Wed Apr 10 21:58:31 2024, Build transit paths, Build tranist network
Wed Apr 10 21:58:51 2024, Build transit paths, Tranist network settings
Wed Apr 10 21:58:57 2024, Build transit paths, Transit assignment PF
Wed Apr 10 21:59:11 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 21:59:11 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 21:59:12 2024, Build transit paths, Transit skim PF
Wed Apr 10 21:59:55 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 21:59:55 2024, Build transit paths, Build transit paths Loop - MD - Walk - Local -11 of 40
Wed Apr 10 21:59:55 2024, Build transit paths, Build tranist network
Wed Apr 10 22:00:16 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:00:17 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:00:36 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:00:37 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:00:38 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:02:03 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:02:04 2024, Build transit paths, Build transit paths Loop - MD - Walk - Brt -12 of 40
Wed Apr 10 22:02:04 2024, Build transit paths, Build tranist network
Wed Apr 10 22:02:24 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:02:27 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:02:44 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:02:45 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:02:46 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:04:11 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:04:11 2024, Build transit paths, Build transit paths Loop - MD - Walk - ExpBus -13 of 40
Wed Apr 10 22:04:11 2024, Build transit paths, Build tranist network
Wed Apr 10 22:04:31 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:04:33 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:04:51 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:04:51 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:04:52 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:06:18 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:06:18 2024, Build transit paths, Build transit paths Loop - MD - Walk - UrbRail -14 of 40
Wed Apr 10 22:06:18 2024, Build transit paths, Build tranist network
Wed Apr 10 22:06:38 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:06:40 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:06:59 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:07:00 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:07:01 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:08:30 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:08:31 2024, Build transit paths, Build transit paths Loop - MD - Walk - ComRail -15 of 40
Wed Apr 10 22:08:31 2024, Build transit paths, Build tranist network
Wed Apr 10 22:08:51 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:08:54 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:09:11 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:09:12 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:09:13 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:10:43 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:10:43 2024, Build transit paths, Build transit paths Loop - MD - Drive - Local -16 of 40
Wed Apr 10 22:10:43 2024, Build transit paths, Build tranist network
Wed Apr 10 22:11:02 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:11:08 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:11:20 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:11:20 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:11:21 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:12:03 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:12:04 2024, Build transit paths, Build transit paths Loop - MD - Drive - Brt -17 of 40
Wed Apr 10 22:12:04 2024, Build transit paths, Build tranist network
Wed Apr 10 22:12:24 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:12:29 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:12:43 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:12:43 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:12:44 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:13:26 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:13:27 2024, Build transit paths, Build transit paths Loop - MD - Drive - ExpBus -18 of 40
Wed Apr 10 22:13:27 2024, Build transit paths, Build tranist network
Wed Apr 10 22:13:46 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:13:53 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:14:05 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:14:06 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:14:07 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:14:49 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:14:49 2024, Build transit paths, Build transit paths Loop - MD - Drive - UrbRail -19 of 40
Wed Apr 10 22:14:49 2024, Build transit paths, Build tranist network
Wed Apr 10 22:15:09 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:15:15 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:15:29 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:15:29 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:15:30 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:16:11 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:16:12 2024, Build transit paths, Build transit paths Loop - MD - Drive - ComRail -20 of 40
Wed Apr 10 22:16:12 2024, Build transit paths, Build tranist network
Wed Apr 10 22:16:32 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:16:37 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:16:50 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:16:51 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:16:52 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:17:35 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:17:36 2024, Build transit paths, Build transit paths Loop - PM - Walk - Local -21 of 40
Wed Apr 10 22:17:36 2024, Build transit paths, Build tranist network
Wed Apr 10 22:17:56 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:17:58 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:18:19 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:18:19 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:18:20 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:19:48 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:19:48 2024, Build transit paths, Build transit paths Loop - PM - Walk - Brt -22 of 40
Wed Apr 10 22:19:48 2024, Build transit paths, Build tranist network
Wed Apr 10 22:20:08 2024, Build transit paths, Tranist network settings
Wed Apr 10 22:20:11 2024, Build transit paths, Transit assignment PF
Wed Apr 10 22:20:30 2024, Build transit paths, Fill stop layer with base ivtt
Wed Apr 10 22:20:31 2024, Build transit paths, Update transit links with correct ivtt
Wed Apr 10 22:20:32 2024, Build transit paths, Transit skim PF
Wed Apr 10 22:22:03 2024, Build transit paths, Calculate boardings in transfers field
Wed Apr 10 22:22:03 2024, Build transit paths, Build transit paths Loop - PM - Walk - ExpBus -23 of 40
