id	person_id	person_day_id	hhno	pno	day	tour	jtindex	parent	subtrs	pdpurp	tlvorig	tardest	tlvdest	tarorig	toadtyp	tdadtyp	topcl	totaz	tdpcl	tdtaz	tmodetp	tpathtp	tautotime	tautocost	tautodist	tripsh1	tripsh2	phtindx1	phtindx2	fhtindx1	fhtindx2	toexpfac
7975321	797532	797532	316500	1	1	1	0	0	0	6	528	538	539	548	1	4	25747	1628	30191	1657	4	1	10.005	0.3972	3.31	1	1	0	0	0	0	500
7975322	797532	797532	316500	1	1	2	0	0	0	6	1005	1014	1086	1096	1	4	25747	1628	23593	1664	4	1	9.955	0.4254	3.545	1	1	0	0	0	0	500
7975323	797532	797532	316500	1	1	3	0	0	0	7	1169	1177	1360	1368	1	4	25747	1628	9122	1640	4	1	8.895	0.4812	4.01	1	1	0	0	0	0	500
7975331	797533	797533	316500	2	1	1	0	0	0	7	479	485	576	582	1	4	25747	1628	9063	1625	4	1	6.74331929046563	0.248331818181818	2.06943181818182	1	1	0	0	0	0	500
7975332	797533	797533	316500	2	1	2	0	0	0	7	1046	1053	1156	1162	1	4	25747	1628	9101	1641	4	1	7.05093358585859	0.305015151515152	2.54179292929293	1	1	0	0	0	0	500
4238801	423880	423880	168000	2	1	1	0	0	0	1	482	490	1062	1118	1	2	10144	596	10002	626	3	1	8.75094318181818	0.312974909090909	2.60812424242424	1	2	0	0	0	0	500
4238811	423881	423881	168000	3	1	1	0	0	0	2	474	482	790	797	1	3	10144	596	23076	623	4	1	8.3814651218063	0.281286303030303	2.34405252525253	1	1	0	0	0	0	500
11559191	1155919	1155919	469000	1	1	1	0	0	0	7	858	1104	1195	1203	1	4	27244	941	27522	660	5	1	9.4004694023569	0.346354181818182	2.88628484848485	3	1	0	0	0	0	500
4251601	425160	425160	168500	2	1	1	0	0	0	7	690	706	823	889	1	4	10528	299	25299	329	3	1	16.1	1.0572	8.81	1	2	0	0	0	0	500
2353251	235325	235325	90500	1	1	1	0	0	0	1	459	534	1089	1154	1	2	7014	2216	28282	786	3	1	70.51	3.2418	27.015	1	1	0	0	0	0	500
2353261	235326	235326	90500	2	1	1	0	0	0	1	471	493	1069	1200	1	2	7014	2216	7861	2141	5	1	22.72	1.3164	10.97	1	2	0	0	0	0	500
7991051	799105	799105	317000	1	1	1	0	0	0	1	376	424	968	984	1	2	25773	1840	29790	1812	4	1	16.07	0.7056	5.88	2	1	0	0	0	0	500
7991061	799106	799106	317000	2	1	1	0	0	0	2	488	494	976	982	1	3	25773	1840	25819	1878	8	0	6.45269240430622	0.208682818181818	1.73902348484848	1	1	0	0	0	0	500
9810381	981038	981038	390000	2	1	1	0	0	0	1	489	493	1218	1221	1	2	22244	1013	22278	1029	3	1	4.09443182101918	0.0844180151515151	0.70348345959596	1	1	0	0	0	0	500
9810391	981039	981039	390000	3	1	1	0	0	0	1	609	618	1025	1035	1	2	22244	1013	22331	923	3	1	9.8141342539789	0.32303203030303	2.69193358585859	1	1	0	0	0	0	500
9810392	981039	981039	390000	3	1	2	0	0	0	7	1034	1054	1171	1184	1	4	22244	1013	28757	517	5	1	17.2	0.6696	5.58	1	1	0	0	0	0	500
13549751	1354975	1354975	541500	1	1	1	0	0	0	1	347	404	1031	1077	1	2	20102	2361	23415	698	3	1	51.86	2.3016	19.18	1	1	0	0	0	0	500
13549762	1354976	1354976	541500	2	1	2	0	0	0	2	438	446	472	481	1	3	20102	2361	20298	2513	5	1	9.02	0.3744	3.12	1	1	0	0	0	0	500
13549761	1354976	1354976	541500	2	1	1	0	0	0	2	504	512	1003	1011	1	3	20102	2361	20298	2513	3	1	8.23	0.3744	3.12	1	1	0	0	0	0	500
9821391	982139	982139	390500	1	1	1	0	0	0	7	933	943	959	969	1	4	22288	1024	22845	988	3	1	10.37	0.3624	3.02	1	1	0	0	0	0	500
11568221	1156822	1156822	469500	1	1	1	0	0	0	1	211	218	806	813	1	2	27357	935	23185	198	2	1	7.20071948099415	0.183693878787879	1.53078232323232	1	1	0	0	0	0	500
11568231	1156823	1156823	469500	2	1	1	0	0	0	1	422	438	918	930	1	2	27357	935	28773	145	4	1	12.16	0.4008	3.34	1	1	0	0	0	0	500
6009101	600910	600910	241000	1	1	1	0	0	0	1	362	414	912	1055	1	2	9190	734	23180	196	4	1	49.215	1.3554	11.295	1	2	0	0	0	0	500
6009111	600911	600911	241000	2	1	1	0	0	0	7	528	752	906	909	1	4	9190	734	4712	730	4	1	3.69277813735178	0.118627363636364	0.988561363636364	4	1	0	0	0	0	500
6009121	600912	600912	241000	3	1	1	0	0	0	3	282	373	383	390	1	4	9190	734	23288	745	5	1	13.5628236677116	0.353945454545455	2.94954545454545	3	1	0	0	0	0	500
6009122	600912	600912	241000	3	1	2	0	0	0	3	755	781	809	916	1	4	9190	734	24426	1065	5	1	27.045	1.3182	10.985	1	4	0	0	0	0	500
6009132	600913	600913	241000	4	1	2	0	0	0	5	601	605	611	615	1	4	9190	734	9200	733	4	1	4.01435442477876	0.1143585	0.9529875	1	1	0	0	0	0	500
6009131	600913	600913	241000	4	1	1	0	0	0	3	716	720	743	875	1	4	9190	734	4664	735	5	1	4.6514244154508	0.110542409090909	0.921186742424242	1	2	0	0	0	0	500
6009141	600914	600914	241000	5	1	1	0	0	0	4	626	785	851	860	1	4	9190	734	9184	734	4	1	4.69182834441981	0.163136363636364	1.3594696969697	3	1	0	0	0	0	500
6009142	600914	600914	241000	5	1	2	0	0	0	5	1211	1217	1228	1234	1	4	9190	734	4729	742	4	1	6.36280388723299	0.248624863636364	2.07187386363636	1	1	0	0	0	0	500
6009161	600916	600916	241000	7	1	1	0	0	0	7	799	1260	1276	1299	1	4	9190	734	26628	656	5	1	22.815	1.4202	11.835	3	1	0	0	0	0	500
6009171	600917	600917	241000	8	1	1	0	0	0	1	591	598	974	979	1	2	9190	734	25265	825	3	1	7.77946617542614	0.230903575757576	1.92419646464646	1	1	0	0	0	0	500
6009191	600919	600919	241000	10	1	1	0	0	0	3	708	991	1041	1080	1	4	9190	734	4453	355	5	1	20.48	0.8928	7.44	2	2	0	0	0	0	500
462641	46264	46264	17500	1	1	1	0	0	0	1	478	524	1027	1136	1	2	3243	2663	33064	2701	4	1	25.93	1.638	13.65	2	2	0	0	0	0	500
462642	46264	46264	17500	1	1	2	0	0	0	3	1238	1283	1286	1424	1	4	3243	2663	3263	2656	5	1	7.95142934782609	0.280161	2.334675	2	2	0	0	0	0	500
462651	46265	46265	17500	2	1	1	0	0	0	1	312	410	1086	1178	1	2	3243	2663	17800	2476	3	1	95.405	4.2072	35.06	1	1	0	0	0	0	500
462661	46266	46266	17500	3	1	1	0	0	0	2	466	474	606	613	1	3	3243	2663	3375	2689	3	1	8.08062408785363	0.338482787878788	2.8206898989899	1	1	0	0	0	0	500
462662	46266	46266	17500	3	1	2	0	0	0	6	846	850	953	957	1	4	3243	2663	3142	2665	5	1	4.23899847684592	0.149086757575758	1.24238964646465	1	1	0	0	0	0	500
462671	46267	46267	17500	4	1	1	0	0	0	2	517	524	790	796	1	3	3243	2663	3363	2664	8	0	7.18961444032158	0.274067636363636	2.28389696969697	1	1	0	0	0	0	500
2367631	236763	236763	91000	1	1	1	0	0	1	1	453	476	1030	1309	1	2	7047	2099	1366	306	3	1	23.085	1.0716	8.93	1	2	0	0	0	0	500
2367632	236763	236763	91000	1	1	2	0	1	0	6	897	911	977	995	2	4	1366	306	25284	295	3	1	16.96	0.9024	7.52	1	1	0	0	0	0	500
2367641	236764	236764	91000	2	1	1	0	0	0	1	398	518	950	1008	1	2	7047	2099	9206	743	3	1	62.675	2.736	22.8	2	1	0	0	0	0	500
2367642	236764	236764	91000	2	1	2	0	0	0	3	1142	1153	1186	1197	1	4	7047	2099	1864	2214	4	1	11.22	0.6624	5.52	1	1	0	0	0	0	500
9835341	983534	983534	391500	1	1	1	0	0	0	1	431	474	1249	1256	1	2	22584	218	22914	676	4	1	8.21614490499255	0.213648954545455	1.78040795454545	2	1	0	0	0	0	500
13564301	1356430	1356430	542000	1	1	1	0	0	0	4	688	868	940	949	1	4	20125	2345	21253	2360	3	1	9.60550400641026	0.2832625	2.36052083333333	3	1	0	0	0	0	500
13564302	1356430	1356430	542000	1	1	2	0	0	0	6	979	990	1072	1113	1	4	20125	2345	19672	2398	4	1	12.04	0.4596	3.83	1	2	0	0	0	0	500
13564311	1356431	1356431	542000	2	1	1	0	0	0	7	650	663	756	813	1	4	20125	2345	19069	2368	4	1	13.125	0.6132	5.11	1	2	0	0	0	0	500
4265221	426522	426522	169000	1	1	1	0	0	0	1	466	504	1064	1211	1	2	10730	293	27109	1116	4	1	36.91	1.8828	15.69	1	3	0	0	0	0	500
4265231	426523	426523	169000	2	1	1	0	0	0	1	466	492	1045	1070	1	2	10730	293	4653	364	5	1	25.655	1.3356	11.13	1	1	0	0	0	0	500
4265242	426524	426524	169000	3	1	2	0	0	0	7	488	498	590	599	1	4	10730	293	23991	416	5	1	9.815	0.4992	4.16	1	1	0	0	0	0	500
4265241	426524	426524	169000	3	1	1	0	0	0	6	1011	1206	1273	1420	1	4	10730	293	28209	232	5	1	18.805	1.2126	10.105	4	2	0	0	0	0	500
9844111	984411	984411	392000	1	1	1	0	0	1	1	459	498	1306	1340	1	2	22626	671	516	2179	3	1	36.87	3.1776	26.48	1	1	0	0	0	0	500
9844112	984411	984411	392000	1	1	2	0	1	0	4	674	680	747	752	2	4	516	2179	584	2168	3	1	6.40158244949495	0.184982181818182	1.54151818181818	1	1	0	0	0	0	500
6021311	602131	602131	241500	1	1	1	0	0	1	1	391	432	1005	1041	1	2	9206	743	22528	180	3	1	38.865	1.0248	8.54	1	1	0	0	0	0	500
6021312	602131	602131	241500	1	1	2	0	1	0	6	618	624	667	674	2	4	22528	180	28218	233	3	1	7.0195985728324	0.0686874621212121	0.572395517676768	1	1	0	0	0	0	500
6021321	602132	602132	241500	2	1	1	0	0	0	2	410	499	945	1239	1	3	9206	743	9647	376	8	0	30.645	1.2036	10.03	2	3	0	0	0	0	500
11581991	1158199	1158199	470000	2	1	1	0	0	0	2	416	439	941	967	1	3	27473	933	27933	89	8	0	25.195	1.3236	11.03	1	1	0	0	0	0	500
11582001	1158200	1158200	470000	3	1	1	0	0	0	2	404	437	1007	1073	1	3	27473	933	27471	933	8	0	1.25147144522145	0.0119772727272727	0.0998106060606061	2	2	0	0	0	0	500
11582011	1158201	1158201	470000	4	1	1	0	0	0	3	267	271	314	319	1	4	27473	933	27578	204	5	1	4.48569035812672	0.100357818181818	0.836315151515152	1	1	0	0	0	0	500
11582012	1158201	1158201	470000	4	1	2	0	0	0	3	612	663	701	724	1	4	27473	933	4749	713	4	1	23.495	1.0476	8.73	2	1	0	0	0	0	500
11582013	1158201	1158201	470000	4	1	3	0	0	0	7	767	771	1315	1320	1	4	27473	933	22400	187	5	1	4.12734848484848	0.0820909090909091	0.684090909090909	1	1	0	0	0	0	500
9853141	985314	985314	392500	1	1	1	0	0	0	4	537	556	602	605	1	4	22686	980	22777	977	4	1	3.94626228864734	0.0752015	0.626679166666667	2	1	0	0	0	0	500
476021	47602	47602	18000	1	1	1	0	0	0	1	626	657	1299	1325	1	2	3251	2658	23338	697	3	1	28.76	1.7352	14.46	1	1	0	0	0	0	500
476031	47603	47603	18000	2	1	1	0	0	0	1	432	461	976	1002	1	2	3251	2658	25265	825	3	1	28.205	1.1916	9.93	1	1	0	0	0	0	500
476041	47604	47604	18000	3	1	1	0	0	0	4	553	603	629	679	1	4	3251	2658	22673	982	4	1	50.77	2.6598	22.165	1	1	0	0	0	0	500
476042	47604	47604	18000	3	1	2	0	0	0	6	811	831	884	923	1	4	3251	2658	4597	723	4	1	19.87	1.0704	8.92	1	2	0	0	0	0	500
476043	47604	47604	18000	3	1	3	0	0	0	7	1158	1190	1254	1287	1	4	3251	2658	28245	782	5	1	33.11	2.2896	19.08	1	1	0	0	0	0	500
476051	47605	47605	18000	4	1	1	0	0	0	7	494	515	688	707	1	4	3251	2658	3125	2650	4	1	20.66	1.2516	10.43	1	1	0	0	0	0	500
476052	47605	47605	18000	4	1	2	0	0	0	7	841	850	988	997	1	4	3251	2658	3259	2656	3	1	9.83865788567493	0.277056606060606	2.30880505050505	1	1	0	0	0	0	500
11594641	1159464	1159464	470500	1	1	1	0	0	0	1	440	461	1004	1074	1	2	27695	1067	22466	171	3	1	20.73	0.5796	4.83	1	2	0	0	0	0	500
2382311	238231	238231	91500	1	1	1	0	0	0	1	440	468	935	962	1	2	7069	2094	1366	306	3	1	28.135	1.4292	11.91	1	1	0	0	0	0	500
2382322	238232	238232	91500	2	1	2	0	0	0	5	517	529	556	705	1	4	7069	2094	10786	1482	3	1	12.205	0.63	5.25	1	2	0	0	0	0	500
2382321	238232	238232	91500	2	1	1	0	0	0	4	783	894	909	937	1	4	7069	2094	574	2171	4	1	27.87	1.7268	14.39	2	1	0	0	0	0	500
2382331	238233	238233	91500	3	1	1	0	0	0	2	439	538	852	918	1	3	7069	2094	7070	2094	5	1	3.29978375169607	0.159340909090909	1.32784090909091	3	2	0	0	0	0	500
8003111	800311	800311	317500	1	1	1	0	0	0	5	747	923	944	980	1	4	25810	1878	25812	1878	3	1	6.71142937640871	0.235386363636364	1.96155303030303	3	2	0	0	0	0	500
8003121	800312	800312	317500	2	1	1	0	0	0	1	456	494	1211	1242	1	2	25810	1878	32999	2733	3	1	35.11	2.7588	22.99	1	1	0	0	0	0	500
8003131	800313	800313	317500	3	1	1	0	0	0	2	394	490	811	873	1	3	25810	1878	27224	955	3	1	79.6	3.7488	31.24	1	1	0	0	0	0	500
8003141	800314	800314	317500	4	1	1	0	0	0	2	448	464	841	928	1	3	25810	1878	32178	1968	5	1	16.095	0.7056	5.88	1	3	0	0	0	0	500
8003142	800314	800314	317500	4	1	2	0	0	0	7	1009	1017	1065	1115	1	4	25810	1878	31348	1883	3	1	8.08100502392345	0.304121454545455	2.53434545454545	1	1	0	0	0	0	500
8003151	800315	800315	317500	5	1	1	0	0	0	2	479	488	927	1261	1	3	25810	1878	31903	1888	8	0	9.71	0.3852	3.21	1	4	0	0	0	0	500
6034941	603494	603494	242000	1	1	1	0	0	0	7	763	824	909	977	1	4	9739	804	9081	1633	3	1	17.005	0.7788	6.49	2	3	0	0	0	0	500
6034951	603495	603495	242000	2	1	1	0	0	0	4	478	490	548	558	1	4	9739	804	21594	854	3	1	11.145	0.4548	3.79	1	1	0	0	0	0	500
6034952	603495	603495	242000	2	1	2	0	0	0	5	645	661	670	686	1	4	9739	804	27871	785	4	1	16.345	0.6588	5.49	1	1	0	0	0	0	500
6034953	603495	603495	242000	2	1	3	0	0	0	5	793	832	912	931	1	4	9739	804	21504	87	4	1	18.01	0.7296	6.08	2	1	0	0	0	0	500
11605741	1160574	1160574	471000	1	1	1	0	0	0	4	888	909	932	1003	1	4	27713	1053	27383	999	4	1	14.455	0.4836	4.03	2	3	0	0	0	0	500
11605751	1160575	1160575	471000	2	1	1	0	0	0	4	587	603	761	777	1	4	27713	1053	22715	974	4	1	16.25	0.6084	5.07	1	1	0	0	0	0	500
9859741	985974	985974	393000	2	1	1	0	0	0	4	800	810	967	1090	1	4	22691	978	28676	1145	4	1	10.0198888108614	0.325101	2.709175	1	2	0	0	0	0	500
9859751	985975	985975	393000	3	1	1	0	0	0	3	509	524	568	606	1	4	22691	978	6308	1261	4	1	15.81	0.732	6.1	1	2	0	0	0	0	500
9859753	985975	985975	393000	3	1	3	0	0	0	6	693	700	786	793	1	4	22691	978	27280	946	4	1	7.40254714223386	0.232579	1.93815833333333	1	1	0	0	0	0	500
9859752	985975	985975	393000	3	1	2	0	0	0	3	877	885	910	918	1	4	22691	978	27355	932	4	1	8.52355589334908	0.280609227272727	2.33841022727273	1	1	0	0	0	0	500
9867531	986753	986753	393500	1	1	1	0	0	0	5	1090	1110	1160	1254	1	4	22726	981	26929	1242	3	1	16.235	0.5868	4.89	1	2	0	0	0	0	500
4280081	428008	428008	169500	1	1	1	0	0	0	1	399	456	1060	1109	1	2	17946	1210	23512	252	3	1	53.645	2.1744	18.12	1	1	0	0	0	0	500
4280091	428009	428009	169500	2	1	1	0	0	1	1	505	521	1128	1142	1	2	17946	1210	26523	1196	3	1	15.575	0.4464	3.72	1	1	0	0	0	0	500
4280092	428009	428009	169500	2	1	2	0	1	0	6	572	581	637	646	2	4	26523	1196	19256	1209	4	1	9.90625446570973	0.320372484848485	2.66977070707071	1	1	0	0	0	0	500
4280101	428010	428010	169500	3	1	1	0	0	0	4	598	751	971	1004	1	4	17946	1210	20291	2402	4	1	31.705	1.6596	13.83	2	1	0	0	0	0	500
4280102	428010	428010	169500	3	1	2	0	0	0	5	1008	1030	1044	1070	1	4	17946	1210	19052	2367	5	1	24.54	1.2564	10.47	1	1	0	0	0	0	500
4280103	428010	428010	169500	3	1	3	0	0	0	6	1132	1135	1191	1231	1	4	17946	1210	17944	1210	3	1	3.72582012788435	0.120181818181818	1.00151515151515	1	2	0	0	0	0	500
4280111	428011	428011	169500	4	1	1	0	0	0	4	492	537	621	653	1	4	17946	1210	28200	557	4	1	38.775	2.0784	17.32	1	1	0	0	0	0	500
4280112	428011	428011	169500	4	1	2	0	0	0	6	1034	1059	1140	1163	1	4	17946	1210	27392	1001	5	1	24.385	1.4496	12.08	1	1	0	0	0	0	500
4280121	428012	428012	169500	5	1	1	0	0	0	1	507	526	1046	1063	1	2	17946	1210	9940	1182	3	1	18.88	0.6792	5.66	1	1	0	0	0	0	500
4280122	428012	428012	169500	5	1	2	0	0	0	7	1204	1213	1273	1282	1	4	17946	1210	27163	1227	4	1	9.30679924643593	0.358869378787879	2.99057815656566	1	1	0	0	0	0	500
13580183	1358018	1358018	542500	1	1	3	0	0	0	7	479	497	557	568	1	4	20141	2333	10200	15	3	1	14.655	0.546	4.55	1	1	0	0	0	0	500
13580181	1358018	1358018	542500	1	1	1	0	0	0	3	721	729	742	805	1	4	20141	2333	20171	2300	5	1	8.16	0.3864	3.22	1	2	0	0	0	0	500
13580182	1358018	1358018	542500	1	1	2	0	0	0	3	971	976	1019	1025	1	4	20141	2333	21270	2335	4	1	6.26459801980198	0.246516	2.0543	1	1	0	0	0	0	500
13580184	1358018	1358018	542500	1	1	4	0	0	0	7	1300	1310	1341	1351	1	4	20141	2333	10200	15	5	1	10.39	0.546	4.55	1	1	0	0	0	0	500
13580191	1358019	1358019	542500	2	1	1	0	0	0	1	449	482	846	1009	1	2	20141	2333	19816	2471	4	1	32.245	1.4376	11.98	1	3	0	0	0	0	500
13580192	1358019	1358019	542500	2	1	2	0	0	0	3	1012	1031	1078	1096	1	4	20141	2333	21511	93	4	1	18.62	0.8832	7.36	1	1	0	0	0	0	500
13580201	1358020	1358020	542500	3	1	1	0	0	0	2	627	640	978	995	1	3	20141	2333	19068	2370	8	0	15.135	0.7068	5.89	1	1	0	0	0	0	500
13580211	1358021	1358021	542500	4	1	1	0	0	0	2	498	505	1026	1033	1	3	20141	2333	20132	2348	8	0	7.63932759700324	0.321801727272727	2.68168106060606	1	1	0	0	0	0	500
2397431	239743	239743	92000	1	1	1	0	0	1	1	502	514	1063	1143	1	2	7092	2091	8138	1500	3	1	12.54	0.9204	7.67	1	3	0	0	0	0	500
2397432	239743	239743	92000	1	1	2	0	1	0	4	711	726	790	804	2	4	8138	1500	8090	1481	3	1	14.995	1.0116	8.43	1	1	0	0	0	0	500
2397441	239744	239744	92000	2	1	1	0	0	0	3	1216	1235	1278	1318	1	4	7092	2091	8176	2149	4	1	19.365	1.5132	12.61	1	2	0	0	0	0	500
2397451	239745	239745	92000	3	1	1	0	0	0	3	624	630	659	731	1	4	7092	2091	1906	2097	5	1	6.7463558481153	0.311662636363636	2.59718863636364	1	2	0	0	0	0	500
2397452	239745	239745	92000	3	1	2	0	0	0	6	104	115	163	174	1	4	7092	2091	8063	1477	4	1	11.36	0.7428	6.19	1	1	0	0	0	0	500
9875541	987554	987554	394000	1	1	1	0	0	0	1	297	323	863	901	1	2	22775	977	1518	2243	3	1	32.49	2.0622	17.185	1	1	0	0	0	0	500
9875551	987555	987555	394000	2	1	1	0	0	0	1	365	445	782	812	1	2	22775	977	23527	758	4	1	29.045	1.6584	13.82	2	1	0	0	0	0	500
8018031	801803	801803	318000	1	1	1	0	0	0	1	427	449	992	1094	1	2	25835	1842	29959	1994	5	1	21.79	1.05	8.75	1	3	0	0	0	0	500
8018041	801804	801804	318000	2	1	1	0	0	0	3	845	859	869	884	1	4	25835	1842	8996	1693	4	1	14.67	0.954	7.95	1	1	0	0	0	0	500
8018042	801804	801804	318000	2	1	2	0	0	0	3	916	991	995	1024	1	4	25835	1842	25469	2781	4	1	27	2.2272	18.56	3	1	0	0	0	0	500
8018043	801804	801804	318000	2	1	3	0	0	0	7	1173	1184	1291	1302	1	4	25835	1842	29710	1794	5	1	11.22	0.6648	5.54	1	1	0	0	0	0	500
8018051	801805	801805	318000	3	1	1	0	0	0	2	484	492	875	883	1	3	25835	1842	25819	1878	8	0	8.19	0.4008	3.34	1	1	0	0	0	0	500
8018052	801805	801805	318000	3	1	2	0	0	0	4	882	931	993	1007	1	4	25835	1842	29756	1796	5	1	14.475	0.7284	6.07	2	1	0	0	0	0	500
8018061	801806	801806	318000	4	1	1	0	0	0	2	518	526	783	967	1	3	25835	1842	25810	1878	8	0	8.19	0.4008	3.34	1	4	0	0	0	0	500
2411701	241170	241170	92500	1	1	1	0	0	0	1	496	508	649	661	1	2	7152	2052	7527	2045	3	1	12.54	0.7188	5.99	1	1	0	0	0	0	500
2411702	241170	241170	92500	1	1	2	0	0	0	4	755	792	967	1004	1	4	7152	2052	233	2297	3	1	37.41	2.7024	22.52	1	1	0	0	0	0	500
4294203	429420	429420	170000	1	1	3	0	0	0	3	419	468	496	503	1	4	19222	1187	17953	1210	5	1	7.8	0.3624	3.02	2	1	0	0	0	0	500
4294201	429420	429420	170000	1	1	1	0	0	0	1	508	589	697	772	1	2	19222	1187	27413	971	7	3	33	1.824	15.2	2	2	0	0	0	0	500
4294202	429420	429420	170000	1	1	2	0	0	0	1	883	912	1125	1167	1	2	19222	1187	27413	971	3	1	36.24	1.824	15.2	1	1	0	0	0	0	500
4294211	429421	429421	170000	2	1	1	0	0	0	3	615	784	807	1094	1	4	19222	1187	26505	1192	4	1	16.925	0.8244	6.87	2	4	0	0	0	0	500
6060321	606032	606032	243000	1	1	1	0	0	0	3	597	690	716	831	1	4	9767	833	23516	823	4	1	10.18	0.3996	3.33	2	3	0	0	0	0	500
6060331	606033	606033	243000	2	1	1	0	0	0	1	399	426	1014	1038	1	2	9767	833	28282	786	3	1	25.875	0.9492	7.91	1	1	0	0	0	0	500
489781	48978	48978	18500	1	1	1	0	0	0	3	407	417	449	450	1	4	3261	2656	3263	2656	4	1	1.05282061688312	0.0460909090909091	0.384090909090909	2	1	0	0	0	0	500
489783	48978	48978	18500	1	1	3	0	0	0	6	880	894	935	950	1	4	3261	2656	8470	2692	4	1	15.285	0.8004	6.67	1	1	0	0	0	0	500
489782	48978	48978	18500	1	1	2	0	0	0	5	999	1007	1121	1129	1	4	3261	2656	3142	2665	3	1	8.195	0.3828	3.19	1	1	0	0	0	0	500
489791	48979	48979	18500	2	1	1	0	0	0	1	475	501	1076	1099	1	2	3261	2656	25265	825	3	1	25.41	1.0092	8.41	1	1	0	0	0	0	500
489801	48980	48980	18500	3	1	1	0	0	0	1	479	530	1003	1071	1	2	3261	2656	23464	256	3	1	46.91	1.6524	13.77	1	2	0	0	0	0	500
489821	48982	48982	18500	5	1	1	0	0	0	2	436	437	977	978	1	3	3261	2656	3263	2656	5	1	1.05110592532468	0.0460909090909091	0.384090909090909	1	1	0	0	0	0	500
489831	48983	48983	18500	6	1	1	0	0	0	2	483	484	948	955	1	3	3261	2656	3263	2656	5	1	1.05110592532468	0.0460909090909091	0.384090909090909	1	1	0	0	0	0	500
9884611	988461	988461	394500	2	1	1	0	0	0	6	599	856	940	949	1	4	22819	1003	27585	204	5	1	9.01738867924528	0.258336	2.1528	2	1	0	0	0	0	500
6069011	606901	606901	243500	1	1	1	0	0	0	4	553	566	595	607	1	4	9767	833	23344	694	3	1	12.965	0.5328	4.44	1	1	0	0	0	0	500
6069012	606901	606901	243500	1	1	2	0	0	0	6	652	759	812	943	1	4	9767	833	23420	700	3	1	12.605	0.5316	4.43	3	2	0	0	0	0	500
11621481	1162148	1162148	471500	1	1	1	0	0	0	1	468	479	656	680	1	2	27721	64	27859	39	4	1	10.54	0.3768	3.14	1	2	0	0	0	0	500
11621482	1162148	1162148	471500	1	1	2	0	0	0	4	699	725	876	901	1	4	27721	64	22462	171	3	1	26.105	0.9768	8.14	1	1	0	0	0	0	500
11621491	1162149	1162149	471500	2	1	1	0	0	1	1	305	406	986	1017	1	2	27721	64	21802	1030	3	1	35.14	0.864	7.2	2	1	0	0	0	0	500
11621492	1162149	1162149	471500	2	1	2	0	1	0	6	500	513	683	734	2	4	21802	1030	28209	232	3	1	12.2542824963343	0.333962863636364	2.78302386363636	1	2	0	0	0	0	500
11621511	1162151	1162151	471500	4	1	1	0	0	0	3	387	571	597	621	1	4	27721	64	23563	852	4	1	15.585	0.654	5.45	3	2	0	0	0	0	500
13596661	1359666	1359666	543000	1	1	1	0	0	0	5	574	590	590	605	1	4	20157	2338	24607	31	3	1	16.085	0.7668	6.39	1	1	0	0	0	0	500
13596662	1359666	1359666	543000	1	1	2	0	0	0	5	1019	1033	1095	1115	1	4	20157	2338	19736	2387	3	1	17.7	0.81	6.75	1	1	0	0	0	0	500
13596671	1359667	1359667	543000	2	1	1	0	0	0	4	572	592	599	844	1	4	20157	2338	27927	845	3	1	20.025	1.0152	8.46	1	3	0	0	0	0	500
13596681	1359668	1359668	543000	3	1	1	0	0	0	2	430	444	934	947	1	3	20157	2338	18660	2352	8	0	13.615	0.5592	4.66	1	1	0	0	0	0	500
13596691	1359669	1359669	543000	4	1	1	0	0	0	4	574	592	712	931	1	4	20157	2338	19117	2376	5	1	18.44	0.8436	7.03	1	3	0	0	0	0	500
4307221	430722	430722	170500	1	1	1	0	0	0	4	645	655	804	814	1	4	19234	1216	17901	2409	3	1	10.405	0.5052	4.21	1	1	0	0	0	0	500
4307222	430722	430722	170500	1	1	2	0	0	0	6	1123	1132	1185	1194	1	4	19234	1216	28148	1221	3	1	9.695	0.3948	3.29	1	1	0	0	0	0	500
4307231	430723	430723	170500	2	1	1	0	0	0	6	1185	1210	1227	1359	1	4	19234	1216	28218	233	3	1	25.735	1.6524	13.77	1	2	0	0	0	0	500
8032931	803293	803293	318500	1	1	1	0	0	0	1	503	515	1080	1092	1	2	25895	1850	31700	1927	3	1	12.52	0.534	4.45	1	1	0	0	0	0	500
8032941	803294	803294	318500	2	1	1	0	0	0	5	552	560	590	598	1	4	25895	1850	31877	1944	3	1	8.59	0.378	3.15	1	1	0	0	0	0	500
8032943	803294	803294	318500	2	1	3	0	0	0	7	729	734	836	841	1	4	25895	1850	25819	1878	4	1	5.22500127968878	0.185592045454545	1.54660037878788	1	1	0	0	0	0	500
8032942	803294	803294	318500	2	1	2	0	0	0	5	1017	1030	1040	1089	1	4	25895	1850	31661	1954	4	1	13.805	0.5856	4.88	1	2	0	0	0	0	500
9893971	989397	989397	395000	1	1	1	0	0	0	1	456	473	1047	1064	1	4	22840	988	9539	150	3	1	17.48	0.6156	5.13	1	1	0	0	0	0	500
11633851	1163385	1163385	472000	1	1	1	0	0	0	1	340	350	912	1037	1	2	27728	83	27895	784	3	1	13.615	0.4596	3.83	1	2	0	0	0	0	500
11633852	1163385	1163385	472000	1	1	2	0	0	0	4	1194	1204	1356	1366	1	4	27728	83	24563	1077	3	1	10.74	0.504	4.2	1	1	0	0	0	0	500
