ZONE	CHILD/SHO	CHILD/LON	CHILD/NAV	NOCAR/SHO	NOCAR/LON	NOCAR/NAV	CCOMP/SHO	CCOMP/LON	CCOMP/NAV	CFULL/SHO	CFULL/LON	CFULL/NAV
   1	  6.23594	  6.23594	  6.23578	  6.23594	  6.23594	  6.23578	  6.23594	  6.23594	  6.23578	  3.92048	  3.92048	  3.91649	  3.92048	  3.92048	  3.91649	  3.92048	  3.92048	  3.91649	  5.87705	  5.87705	  5.87634	  5.87705	  5.87705	  5.87634	  5.87705	  5.87705	  5.87634	  7.49487	  6.47204	  6.47189  7.49487	  6.47204	  6.47189  7.49487	  6.47204	  6.47189
   2	  6.13567	  6.13567	  6.13567	  6.13567	  6.13567	  6.13567	  6.13567	  6.13567	  6.13567	  3.54221	  3.54221	  3.54221	  3.54221	  3.54221	  3.54221	  3.54221	  3.54221	  3.54221	  5.75067	  5.75067	  5.75067	  5.75067	  5.75067	  5.75067	  5.75067	  5.75067	  5.75067	  7.41269	  6.36624	  6.36624  7.41269	  6.36624	  6.36624  7.41269	  6.36624	  6.36624
   3	  6.02250	  6.02250	  6.02250	  6.02250	  6.02250	  6.02250	  6.02250	  6.02250	  6.02250	  3.14319	  3.14319	  3.14319	  3.14319	  3.14319	  3.14319	  3.14319	  3.14319	  3.14319	  5.61839	  5.61839	  5.61839	  5.61839	  5.61839	  5.61839	  5.61839	  5.61839	  5.61839	  7.33540	  6.25135	  6.25135  7.33540	  6.25135	  6.25135  7.33540	  6.25135	  6.25135
   4	  6.07186	  6.07186	  6.07186	  6.07186	  6.07186	  6.07186	  6.07186	  6.07186	  6.07186	  3.48744	  3.48744	  3.48744	  3.48744	  3.48744	  3.48744	  3.48744	  3.48744	  3.48744	  5.68477	  5.68477	  5.68477	  5.68477	  5.68477	  5.68477	  5.68477	  5.68477	  5.68477	  7.33580	  6.29698	  6.29698  7.33580	  6.29698	  6.29698  7.33580	  6.29698	  6.29698
   5	  6.30483	  6.30483	  6.30483	  6.30483	  6.30483	  6.30483	  6.30483	  6.30483	  6.30483	  4.66271	  4.66271	  4.66271	  4.66271	  4.66271	  4.66271	  4.66271	  4.66271	  4.66271	  6.00338	  6.00338	  6.00338	  6.00338	  6.00338	  6.00338	  6.00338	  6.00338	  6.00338	  7.40305	  6.51519	  6.51519  7.40305	  6.51519	  6.51519  7.40305	  6.51519	  6.51519
   6	  6.08423	  6.08423	  6.08423	  6.08423	  6.08423	  6.08423	  6.08423	  6.08423	  6.08423	  3.92116	  3.92116	  3.92116	  3.92116	  3.92116	  3.92116	  3.92116	  3.92116	  3.92116	  5.72931	  5.72931	  5.72931	  5.72931	  5.72931	  5.72931	  5.72931	  5.72931	  5.72931	  7.28753	  6.30401	  6.30401  7.28753	  6.30401	  6.30401  7.28753	  6.30401	  6.30401
   7	  6.04564	  6.04564	  6.04563	  6.04564	  6.04564	  6.04563	  6.04564	  6.04564	  6.04563	  3.73014	  3.73014	  3.72994	  3.73014	  3.73014	  3.72994	  3.73014	  3.73014	  3.72994	  5.67099	  5.67099	  5.67097	  5.67099	  5.67099	  5.67097	  5.67099	  5.67099	  5.67097	  7.26940	  6.26442	  6.26441  7.26940	  6.26442	  6.26441  7.26940	  6.26442	  6.26441
   8	  5.70283	  5.70283	  5.70282	  5.70283	  5.70283	  5.70282	  5.70283	  5.70283	  5.70282	  2.85651	  2.85651	  2.85604	  2.85651	  2.85651	  2.85604	  2.85651	  2.85651	  2.85604	  5.27215	  5.27215	  5.27211	  5.27215	  5.27215	  5.27211	  5.27215	  5.27215	  5.27211	  7.02128	  5.90784	  5.90783  7.02128	  5.90784	  5.90783  7.02128	  5.90784	  5.90783
   9	  6.05029	  6.05029	  6.05029	  6.05029	  6.05029	  6.05029	  6.05029	  6.05029	  6.05029	  3.29818	  3.29818	  3.29818	  3.29818	  3.29818	  3.29818	  3.29818	  3.29818	  3.29818	  5.65232	  5.65232	  5.65232	  5.65232	  5.65232	  5.65232	  5.65232	  5.65232	  5.65232	  7.32913	  6.27576	  6.27576  7.32913	  6.27576	  6.27576  7.32913	  6.27576	  6.27576
  10	  6.06124	  6.06124	  6.06124	  6.06124	  6.06124	  6.06124	  6.06124	  6.06124	  6.06124	  3.16220	  3.16220	  3.16220	  3.16220	  3.16220	  3.16220	  3.16220	  3.16220	  3.16220	  5.66184	  5.66184	  5.66184	  5.66184	  5.66184	  5.66184	  5.66184	  5.66184	  5.66184	  7.36662	  6.29510	  6.29510  7.36662	  6.29510	  6.29510  7.36662	  6.29510	  6.29510
  11	  6.22812	  6.22812	  6.22803	  6.22812	  6.22812	  6.22803	  6.22812	  6.22812	  6.22803	  3.70846	  3.70846	  3.70663	  3.70846	  3.70846	  3.70663	  3.70846	  3.70846	  3.70663	  5.85630	  5.85630	  5.85586	  5.85630	  5.85630	  5.85586	  5.85630	  5.85630	  5.85586	  7.50822	  6.46851	  6.46842  7.50822	  6.46851	  6.46842  7.50822	  6.46851	  6.46842
  12	  6.63005	  6.63005	  6.63005	  6.63005	  6.63005	  6.63005	  6.63005	  6.63005	  6.63005	  5.24799	  5.24799	  5.24799	  5.24799	  5.24799	  5.24799	  5.24799	  5.24799	  5.24799	  6.39948	  6.39948	  6.39948	  6.39948	  6.39948	  6.39948	  6.39948	  6.39948	  6.39948	  7.55612	  6.85077	  6.85077  7.55612	  6.85077	  6.85077  7.55612	  6.85077	  6.85077
  13	  6.39001	  6.39001	  6.39001	  6.39001	  6.39001	  6.39001	  6.39001	  6.39001	  6.39001	  4.68641	  4.68641	  4.68641	  4.68641	  4.68641	  4.68641	  4.68641	  4.68641	  4.68641	  6.10046	  6.10046	  6.10046	  6.10046	  6.10046	  6.10046	  6.10046	  6.10046	  6.10046	  7.45852	  6.61405	  6.61405  7.45852	  6.61405	  6.61405  7.45852	  6.61405	  6.61405
  14	  6.16898	  6.16898	  6.16898	  6.16898	  6.16898	  6.16898	  6.16898	  6.16898	  6.16898	  4.32131	  4.32131	  4.32131	  4.32131	  4.32131	  4.32131	  4.32131	  4.32131	  4.32131	  5.84983	  5.84983	  5.84983	  5.84983	  5.84983	  5.84983	  5.84983	  5.84983	  5.84983	  7.29387	  6.38689	  6.38689  7.29387	  6.38689	  6.38689  7.29387	  6.38689	  6.38689
  15	  6.22766	  6.22766	  6.22766	  6.22766	  6.22766	  6.22766	  6.22766	  6.22766	  6.22766	  4.42947	  4.42947	  4.42947	  4.42947	  4.42947	  4.42947	  4.42947	  4.42947	  4.42947	  5.92872	  5.92872	  5.92872	  5.92872	  5.92872	  5.92872	  5.92872	  5.92872	  5.92872	  7.30694	  6.45315	  6.45315  7.30694	  6.45315	  6.45315  7.30694	  6.45315	  6.45315
  16	  5.96389	  5.96389	  5.96388	  5.96389	  5.96389	  5.96388	  5.96389	  5.96389	  5.96388	  3.54396	  3.54396	  3.54332	  3.54396	  3.54396	  3.54332	  3.54396	  3.54396	  3.54332	  5.59798	  5.59798	  5.59792	  5.59798	  5.59798	  5.59792	  5.59798	  5.59798	  5.59792	  7.17009	  6.19467	  6.19465  7.17009	  6.19467	  6.19465  7.17009	  6.19467	  6.19465
  17	  5.95221	  5.95221	  5.95219	  5.95221	  5.95221	  5.95219	  5.95221	  5.95221	  5.95219	  4.01845	  4.01845	  4.01810	  4.01845	  4.01845	  4.01810	  4.01845	  4.01845	  4.01810	  5.60531	  5.60531	  5.60525	  5.60531	  5.60531	  5.60525	  5.60531	  5.60531	  5.60525	  7.11206	  6.16123	  6.16121  7.11206	  6.16123	  6.16121  7.11206	  6.16123	  6.16121
  18	  5.92814	  5.92814	  5.92814	  5.92814	  5.92814	  5.92814	  5.92814	  5.92814	  5.92814	  3.54166	  3.54166	  3.54166	  3.54166	  3.54166	  3.54166	  3.54166	  3.54166	  3.54166	  5.56975	  5.56975	  5.56975	  5.56975	  5.56975	  5.56975	  5.56975	  5.56975	  5.56975	  7.11266	  6.16036	  6.16036  7.11266	  6.16036	  6.16036  7.11266	  6.16036	  6.16036
  19	  5.67672	  5.67672	  5.67672	  5.67672	  5.67672	  5.67672	  5.67672	  5.67672	  5.67672	  3.29014	  3.29014	  3.29014	  3.29014	  3.29014	  3.29014	  3.29014	  3.29014	  3.29014	  5.27046	  5.27046	  5.27046	  5.27046	  5.27046	  5.27046	  5.27046	  5.27046	  5.27046	  6.91953	  5.87369	  5.87369  6.91953	  5.87369	  5.87369  6.91953	  5.87369	  5.87369
  20	  5.38276	  5.38276	  5.38276	  5.38276	  5.38276	  5.38276	  5.38276	  5.38276	  5.38276	  2.56217	  2.56217	  2.56217	  2.56217	  2.56217	  2.56217	  2.56217	  2.56217	  2.56217	  4.90515	  4.90515	  4.90515	  4.90515	  4.90515	  4.90515	  4.90515	  4.90515	  4.90515	  6.69134	  5.55705	  5.55705  6.69134	  5.55705	  5.55705  6.69134	  5.55705	  5.55705
  21	  6.49795	  6.49795	  6.49748	  6.49795	  6.49795	  6.49748	  6.49795	  6.49795	  6.49748	  4.81674	  4.81674	  4.81225	  4.81674	  4.81674	  4.81225	  4.81674	  4.81674	  4.81225	  6.20914	  6.20914	  6.20698	  6.20914	  6.20914	  6.20698	  6.20914	  6.20914	  6.20698	  7.63583	  6.72999	  6.72951  7.63583	  6.72999	  6.72951  7.63583	  6.72999	  6.72951
  22	  6.47481	  6.47481	  6.47460	  6.47481	  6.47481	  6.47460	  6.47481	  6.47481	  6.47460	  4.57043	  4.57043	  4.56759	  4.57043	  4.57043	  4.56759	  4.57043	  4.57043	  4.56759	  6.16611	  6.16611	  6.16511	  6.16611	  6.16611	  6.16511	  6.16611	  6.16611	  6.16511	  7.65978	  6.71631	  6.71609  7.65978	  6.71631	  6.71609  7.65978	  6.71631	  6.71609
  23	  6.41564	  6.41564	  6.41495	  6.41564	  6.41564	  6.41495	  6.41564	  6.41564	  6.41495	  4.21250	  4.21250	  4.20053	  4.21250	  4.21250	  4.20053	  4.21250	  4.21250	  4.20053	  6.10133	  6.10133	  6.09799	  6.10133	  6.10133	  6.09799	  6.10133	  6.10133	  6.09799	  7.66348	  6.67858	  6.67788  7.66348	  6.67858	  6.67788  7.66348	  6.67858	  6.67788
  24	  6.43756	  6.43756	  6.43701	  6.43756	  6.43756	  6.43701	  6.43756	  6.43756	  6.43701	  4.73349	  4.73349	  4.72795	  4.73349	  4.73349	  4.72795	  4.73349	  4.73349	  4.72795	  6.14234	  6.14234	  6.13978	  6.14234	  6.14234	  6.13978	  6.14234	  6.14234	  6.13978	  7.59456	  6.66756	  6.66699  7.59456	  6.66756	  6.66699  7.59456	  6.66756	  6.66699
  25	  6.36944	  6.36944	  6.36932	  6.36944	  6.36944	  6.36932	  6.36944	  6.36944	  6.36932	  3.85323	  3.85323	  3.84902	  3.85323	  3.85323	  3.84902	  3.85323	  3.85323	  3.84902	  6.02022	  6.02022	  6.01963	  6.02022	  6.02022	  6.01963	  6.02022	  6.02022	  6.01963	  7.64315	  6.62800	  6.62788  7.64315	  6.62800	  6.62788  7.64315	  6.62800	  6.62788
  26	  6.34878	  6.34878	  6.34866	  6.34878	  6.34878	  6.34866	  6.34878	  6.34878	  6.34866	  4.10499	  4.10499	  4.10263	  4.10499	  4.10499	  4.10263	  4.10499	  4.10499	  4.10263	  6.00888	  6.00888	  6.00835	  6.00888	  6.00888	  6.00835	  6.00888	  6.00888	  6.00835	  7.59694	  6.59641	  6.59630  7.59694	  6.59641	  6.59630  7.59694	  6.59641	  6.59630
  27	  6.50862	  6.50862	  6.50834	  6.50862	  6.50862	  6.50834	  6.50862	  6.50862	  6.50834	  5.02351	  5.02351	  5.02044	  5.02351	  5.02351	  5.02044	  5.02351	  5.02351	  5.02044	  6.23086	  6.23086	  6.22965	  6.23086	  6.23086	  6.22965	  6.23086	  6.23086	  6.22965	  7.59572	  6.72424	  6.72397  7.59572	  6.72424	  6.72397  7.59572	  6.72424	  6.72397
  28	  6.38724	  6.38724	  6.38673	  6.38724	  6.38724	  6.38673	  6.38724	  6.38724	  6.38673	  4.53109	  4.53109	  4.52475	  4.53109	  4.53109	  4.52475	  4.53109	  4.53109	  4.52475	  6.08466	  6.08466	  6.08228	  6.08466	  6.08466	  6.08228	  6.08466	  6.08466	  6.08228	  7.56029	  6.62532	  6.62480  7.56029	  6.62532	  6.62480  7.56029	  6.62532	  6.62480
  29	  6.27537	  6.27537	  6.27505	  6.27537	  6.27537	  6.27505	  6.27537	  6.27537	  6.27505	  4.03453	  4.03453	  4.02740	  4.03453	  4.03453	  4.02740	  4.03453	  4.03453	  4.02740	  5.92500	  5.92500	  5.92347	  5.92500	  5.92500	  5.92347	  5.92500	  5.92500	  5.92347	  7.50449	  6.51061	  6.51029  7.50449	  6.51061	  6.51029  7.50449	  6.51061	  6.51029
  30	  6.13737	  6.13737	  6.13691	  6.13737	  6.13737	  6.13691	  6.13737	  6.13737	  6.13691	  3.80058	  3.80058	  3.78685	  3.80058	  3.80058	  3.78685	  3.80058	  3.80058	  3.78685	  5.78084	  5.78084	  5.77867	  5.78084	  5.78084	  5.77867	  5.78084	  5.78084	  5.77867	  7.38766	  6.37425	  6.37381  7.38766	  6.37425	  6.37381  7.38766	  6.37425	  6.37381
  31	  6.19023	  6.19023	  6.18987	  6.19023	  6.19023	  6.18987	  6.19023	  6.19023	  6.18987	  4.17606	  4.17606	  4.16943	  4.17606	  4.17606	  4.16943	  4.17606	  4.17606	  4.16943	  5.86367	  5.86367	  5.86206	  5.86367	  5.86367	  5.86206	  5.86367	  5.86367	  5.86206	  7.38599	  6.42510	  6.42476  7.38599	  6.42510	  6.42476  7.38599	  6.42510	  6.42476
  32	  6.31665	  6.31665	  6.31615	  6.31665	  6.31665	  6.31615	  6.31665	  6.31665	  6.31615	  4.36227	  4.36227	  4.35568	  4.36227	  4.36227	  4.35568	  4.36227	  4.36227	  4.35568	  6.00203	  6.00203	  5.99970	  6.00203	  6.00203	  5.99970	  6.00203	  6.00203	  5.99970	  7.50266	  6.55562	  6.55512  7.50266	  6.55562	  6.55512  7.50266	  6.55562	  6.55512
  33	  6.03465	  6.03465	  6.03439	  6.03465	  6.03465	  6.03439	  6.03465	  6.03465	  6.03439	  3.69533	  3.69533	  3.68661	  3.69533	  3.69533	  3.68661	  3.69533	  3.69533	  3.68661	  5.67131	  5.67131	  5.67010	  5.67131	  5.67131	  5.67010	  5.67131	  5.67131	  5.67010	  7.27723	  6.26462	  6.26437  7.27723	  6.26462	  6.26437  7.27723	  6.26462	  6.26437
  34	  6.17278	  6.17278	  6.17255	  6.17278	  6.17278	  6.17255	  6.17278	  6.17278	  6.17255	  4.12735	  4.12735	  4.12273	  4.12735	  4.12735	  4.12273	  4.12735	  4.12735	  4.12273	  5.84179	  5.84179	  5.84078	  5.84179	  5.84179	  5.84078	  5.84179	  5.84179	  5.84078	  7.37077	  6.40690	  6.40669  7.37077	  6.40690	  6.40669  7.37077	  6.40690	  6.40669
