ZONE	CHILD/SHO	CHILD/LON	CHILD/NAV	NOCAR/SHO	NOCAR/LON	NOCAR/NAV	CCOMP/SHO	CCOMP/LON	CCOMP/NAV	CFULL/SHO	CFULL/LON	CFULL/NAV
   1	  7.52014	  7.52014	  7.52000	  7.52014	  7.52014	  7.52000	  7.52014	  7.52014	  7.52000	  8.85887	  7.65014	  9.78608	  8.85887	  7.65014	  9.78608	  8.85887	  7.65014	  9.78608	  8.52909	  7.78889	  9.09821	  8.52909	  7.78889	  9.09821	  8.52909	  7.78889	  9.09821	  8.84971	  8.84971	  9.64993  8.84971	  8.84971	  9.64993  8.84971	  8.84971	  9.64993
   2	  7.43778	  7.43778	  7.43778	  7.43778	  7.43778	  7.43778	  7.43778	  7.43778	  7.43778	  8.77882	  7.55298	  9.71029	  8.77882	  7.55298	  9.71029	  8.77882	  7.55298	  9.71029	  8.47682	  7.72113	  9.05512	  8.47682	  7.72113	  9.05512	  8.47682	  7.72113	  9.05512	  8.79279	  8.79279	  9.60526  8.79279	  8.79279	  9.60526  8.79279	  8.79279	  9.60526
   3	  7.30653	  7.30653	  7.30653	  7.30653	  7.30653	  7.30653	  7.30653	  7.30653	  7.30653	  8.68424	  7.44032	  9.62008	  8.68424	  7.44032	  9.62008	  8.68424	  7.44032	  9.62008	  8.38921	  7.60739	  8.98303	  8.38921	  7.60739	  8.98303	  8.38921	  7.60739	  8.98303	  8.68437	  8.68437	  9.52853  8.68437	  8.68437	  9.52853  8.68437	  8.68437	  9.52853
   4	  7.32122	  7.32122	  7.32122	  7.32122	  7.32122	  7.32122	  7.32122	  7.32122	  7.32122	  8.69761	  7.47274	  9.62650	  8.69761	  7.47274	  9.62650	  8.69761	  7.47274	  9.62650	  8.38532	  7.61729	  8.97366	  8.38532	  7.61729	  8.97366	  8.38532	  7.61729	  8.97366	  8.69360	  8.69360	  9.51944  8.69360	  8.69360	  9.51944  8.69360	  8.69360	  9.51944
   5	  7.46340	  7.46340	  7.46340	  7.46340	  7.46340	  7.46340	  7.46340	  7.46340	  7.46340	  8.71539	  7.59958	  9.60519	  8.71539	  7.59958	  9.60519	  8.71539	  7.59958	  9.60519	  8.40378	  7.71100	  8.96160	  8.40378	  7.71100	  8.96160	  8.40378	  7.71100	  8.96160	  8.73919	  8.73919	  9.50300  8.73919	  8.73919	  9.50300  8.73919	  8.73919	  9.50300
   6	  7.26250	  7.26250	  7.26250	  7.26250	  7.26250	  7.26250	  7.26250	  7.26250	  7.26250	  8.62265	  7.45093	  9.52558	  8.62265	  7.45093	  9.52558	  8.62265	  7.45093	  9.52558	  8.29939	  7.54830	  8.88564	  8.29939	  7.54830	  8.88564	  8.29939	  7.54830	  8.88564	  8.61025	  8.61025	  9.42570  8.61025	  8.61025	  9.42570  8.61025	  8.61025	  9.42570
   7	  7.19142	  7.19142	  7.19141	  7.19142	  7.19142	  7.19141	  7.19142	  7.19142	  7.19141	  8.61474	  7.40325	  9.53119	  8.61474	  7.40325	  9.53119	  8.61474	  7.40325	  9.53119	  8.26127	  7.49455	  8.85626	  8.26127	  7.49455	  8.85626	  8.26127	  7.49455	  8.85626	  8.57014	  8.57014	  9.39952  8.57014	  8.57014	  9.39952  8.57014	  8.57014	  9.39952
   8	  6.70713	  6.70713	  6.70712	  6.70713	  6.70713	  6.70712	  6.70713	  6.70713	  6.70712	  8.35252	  7.05849	  9.31609	  8.35252	  7.05849	  9.31609	  8.35252	  7.05849	  9.31609	  8.02158	  7.19099	  8.65681	  8.02158	  7.19099	  8.65681	  8.02158	  7.19099	  8.65681	  8.27324	  8.27324	  9.19215  8.27324	  8.27324	  9.19215  8.27324	  8.27324	  9.19215
   9	  7.30550	  7.30550	  7.30550	  7.30550	  7.30550	  7.30550	  7.30550	  7.30550	  7.30550	  8.69664	  7.45762	  9.63021	  8.69664	  7.45762	  9.63021	  8.69664	  7.45762	  9.63021	  8.38149	  7.60638	  8.97249	  8.38149	  7.60638	  8.97249	  8.38149	  7.60638	  8.97249	  8.68824	  8.68824	  9.51985  8.68824	  8.68824	  9.51985  8.68824	  8.68824	  9.51985
  10	  7.34781	  7.34781	  7.34781	  7.34781	  7.34781	  7.34781	  7.34781	  7.34781	  7.34781	  8.76020	  7.50349	  9.70150	  8.76020	  7.50349	  9.70150	  8.76020	  7.50349	  9.70150	  8.42393	  7.64703	  9.01180	  8.42393	  7.64703	  9.01180	  8.42393	  7.64703	  9.01180	  8.73269	  8.73269	  9.56448  8.73269	  8.73269	  9.56448  8.73269	  8.73269	  9.56448
