ZONE	CHILD/SHO	CHILD/LON	CHILD/NAV	NOCAR/SHO	NOCAR/LON	NOCAR/NAV	CCOMP/SHO	CCOMP/LON	CCOMP/NAV	CFULL/SHO	CFULL/LON	CFULL/NAV
   1	  7.02922	  7.02922	  7.02905	  7.02922	  7.02922	  7.02905	  7.02922	  7.02922	  7.02905	  5.23323	  4.27738	  4.26294	  5.23323	  4.27738	  4.26294	  5.23323	  4.27738	  4.26294	  6.05787	  5.45380	  5.45138	  6.05787	  5.45380	  5.45138	  6.05787	  5.45380	  5.45138	  6.69934	  6.69934	  5.44710  6.69934	  6.69934	  5.44710  6.69934	  6.69934	  5.44710
   2	  6.98164	  6.98164	  6.98164	  6.98164	  6.98164	  6.98164	  6.98164	  6.98164	  6.98164	  5.10450	  4.07932	  4.07932	  5.10450	  4.07932	  4.07932	  5.10450	  4.07932	  4.07932	  5.99439	  5.36929	  5.36929	  5.99439	  5.36929	  5.36929	  5.99439	  5.36929	  5.36929	  6.63725	  6.63725	  5.32995  6.63725	  6.63725	  5.32995  6.63725	  6.63725	  5.32995
   3	  6.90547	  6.90547	  6.90547	  6.90547	  6.90547	  6.90547	  6.90547	  6.90547	  6.90547	  4.93734	  3.82044	  3.82044	  4.93734	  3.82044	  3.82044	  4.93734	  3.82044	  3.82044	  5.85848	  5.19565	  5.19565	  5.85848	  5.19565	  5.19565	  5.85848	  5.19565	  5.19565	  6.49169	  6.49169	  5.06457  6.49169	  6.49169	  5.06457  6.49169	  6.49169	  5.06457
   4	  6.92016	  6.92016	  6.92016	  6.92016	  6.92016	  6.92016	  6.92016	  6.92016	  6.92016	  5.12257	  4.12771	  4.12771	  5.12257	  4.12771	  4.12771	  5.12257	  4.12771	  4.12771	  5.94544	  5.33326	  5.33326	  5.94544	  5.33326	  5.33326	  5.94544	  5.33326	  5.33326	  6.57540	  6.57540	  5.31414  6.57540	  6.57540	  5.31414  6.57540	  6.57540	  5.31414
   5	  6.98231	  6.98231	  6.98231	  6.98231	  6.98231	  6.98231	  6.98231	  6.98231	  6.98231	  5.57848	  4.92835	  4.92835	  5.57848	  4.92835	  4.92835	  5.57848	  4.92835	  4.92835	  6.20065	  5.75708	  5.75708	  6.20065	  5.75708	  5.75708	  6.20065	  5.75708	  5.75708	  6.79666	  6.79666	  6.01070  6.79666	  6.79666	  6.01070  6.79666	  6.79666	  6.01070
   6	  6.87488	  6.87488	  6.87488	  6.87488	  6.87488	  6.87488	  6.87488	  6.87488	  6.87488	  5.26550	  4.41360	  4.41360	  5.26550	  4.41360	  4.41360	  5.26550	  4.41360	  4.41360	  5.95481	  5.40214	  5.40214	  5.95481	  5.40214	  5.40214	  5.95481	  5.40214	  5.40214	  6.56223	  6.56223	  5.47687  6.56223	  6.56223	  5.47687  6.56223	  6.56223	  5.47687
   7	  6.81881	  6.81881	  6.81881	  6.81881	  6.81881	  6.81881	  6.81881	  6.81881	  6.81881	  5.14150	  4.21331	  4.21293	  5.14150	  4.21331	  4.21293	  5.14150	  4.21331	  4.21293	  5.89467	  5.31965	  5.31959	  5.89467	  5.31965	  5.31959	  5.89467	  5.31965	  5.31959	  6.50361	  6.50361	  5.36887  6.50361	  6.50361	  5.36887  6.50361	  6.50361	  5.36887
   8	  6.34481	  6.34481	  6.34480	  6.34481	  6.34481	  6.34480	  6.34481	  6.34481	  6.34480	  4.65217	  3.55792	  3.55726	  4.65217	  3.55792	  3.55726	  4.65217	  3.55792	  3.55726	  5.52553	  4.86716	  4.86707	  5.52553	  4.86716	  4.86707	  5.52553	  4.86716	  4.86707	  6.11957	  6.11957	  4.74867  6.11957	  6.11957	  4.74867  6.11957	  6.11957	  4.74867
   9	  6.91408	  6.91408	  6.91408	  6.91408	  6.91408	  6.91408	  6.91408	  6.91408	  6.91408	  5.06434	  4.02148	  4.02148	  5.06434	  4.02148	  4.02148	  5.06434	  4.02148	  4.02148	  5.92313	  5.29484	  5.29484	  5.92313	  5.29484	  5.29484	  5.92313	  5.29484	  5.29484	  6.55584	  6.55584	  5.24377  6.55584	  6.55584	  5.24377  6.55584	  6.55584	  5.24377
  10	  6.93231	  6.93231	  6.93231	  6.93231	  6.93231	  6.93231	  6.93231	  6.93231	  6.93231	  5.05698	  3.95232	  3.95232	  5.05698	  3.95232	  3.95232	  5.05698	  3.95232	  3.95232	  5.92657	  5.28013	  5.28013	  5.92657	  5.28013	  5.28013	  5.92657	  5.28013	  5.28013	  6.56920	  6.56920	  5.18640  6.56920	  6.56920	  5.18640  6.56920	  6.56920	  5.18640
