PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
160	6.516047	13.032094	0.000000	0.000000	0.000000	0.000000
161	6.525761	13.051522	0.000000	0.000000	0.000000	0.000000
162	6.516047	13.032094	0.000000	0.000000	0.000000	0.000000
163	6.516047	13.032094	0.000000	0.000000	0.000000	0.000000
164	6.516047	13.032094	0.000000	0.000000	0.000000	0.000000
165	8.280503	16.561006	0.000000	0.000000	0.000000	0.000000
166	6.516047	13.032094	0.000000	0.000000	0.000000	0.000000
167	-1.299991	9.829234	0.000000	0.000000	0.000000	0.000000
168	5.897738	11.795476	0.000000	0.000000	0.000000	0.000000
169	11.175481	11.531183	0.000000	0.000000	0.000000	0.000000
170	6.812452	13.624904	0.000000	0.000000	0.000000	0.000000
171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
175	7.104463	14.208926	0.000000	0.000000	0.000000	0.000000
176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
177	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
181	7.104463	14.208926	0.000000	0.000000	0.000000	0.000000
182	7.104463	14.208926	0.000000	0.000000	0.000000	0.000000
183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
184	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
185	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
186	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
187	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
188	9.853468	8.887158	0.000000	0.000000	0.000000	0.000000
189	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
190	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
191	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
192	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
193	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
194	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
195	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
196	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
197	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
198	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
199	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
200	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
201	7.809141	4.798504	0.000000	0.000000	0.000000	0.000000
202	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
203	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
204	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
205	6.236570	12.473140	0.000000	0.000000	0.000000	0.000000
206	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
207	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
208	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
209	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
210	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
211	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
212	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
213	9.166089	18.332178	0.000000	0.000000	0.000000	0.000000
214	4.604419	9.208838	0.000000	0.000000	0.000000	0.000000
215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
223	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
224	7.083033	14.166066	0.000000	0.000000	0.000000	0.000000
225	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
226	8.586977	17.173954	0.000000	0.000000	0.000000	0.000000
227	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
228	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
229	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
230	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
231	6.523718	2.227658	0.000000	0.000000	0.000000	0.000000
232	8.000286	5.180794	0.000000	0.000000	0.000000	0.000000
233	8.250424	16.500848	0.000000	0.000000	0.000000	0.000000
234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
236	7.307954	14.615908	0.000000	0.000000	0.000000	0.000000
237	7.485362	14.970724	0.000000	0.000000	0.000000	0.000000
238	6.829042	13.658084	0.000000	0.000000	0.000000	0.000000
239	10.826405	10.833032	0.000000	0.000000	0.000000	0.000000
240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
241	7.595410	15.190820	0.000000	0.000000	0.000000	0.000000
242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
243	6.361811	12.723622	0.000000	0.000000	0.000000	0.000000
244	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
245	7.915652	15.831304	0.000000	0.000000	0.000000	0.000000
246	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
247	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
248	7.104968	14.209936	0.000000	0.000000	0.000000	0.000000
249	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
250	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
251	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
252	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
253	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
254	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
255	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
256	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
257	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
258	8.358997	16.717994	0.000000	0.000000	0.000000	0.000000
259	9.215047	18.430094	0.000000	0.000000	0.000000	0.000000
260	7.108841	14.217682	0.000000	0.000000	0.000000	0.000000
261	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
262	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
263	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
264	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
265	7.088288	14.176576	0.000000	0.000000	0.000000	0.000000
266	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
267	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
268	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
269	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
270	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
271	5.805394	11.610788	0.000000	0.000000	0.000000	0.000000
272	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
273	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
274	8.933567	17.867134	0.000000	0.000000	0.000000	0.000000
275	7.020562	14.041124	0.000000	0.000000	0.000000	0.000000
276	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
277	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
278	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
279	8.448700	16.897400	0.000000	0.000000	0.000000	0.000000
280	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
281	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
282	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
283	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
284	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
285	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
286	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
287	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
288	9.013260	18.026520	0.000000	0.000000	0.000000	0.000000
289	6.640317	13.280634	0.000000	0.000000	0.000000	0.000000
290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
291	9.088229	18.176458	0.000000	0.000000	0.000000	0.000000
292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
297	8.040876	16.081752	0.000000	0.000000	0.000000	0.000000
298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
303	6.628756	13.257512	0.000000	0.000000	0.000000	0.000000
304	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
305	7.707798	15.415596	0.000000	0.000000	0.000000	0.000000
306	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
307	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
308	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
309	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
310	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
311	5.881864	11.763728	0.000000	0.000000	0.000000	0.000000
312	6.889927	13.779854	0.000000	0.000000	0.000000	0.000000
313	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
314	7.722511	4.625244	0.000000	0.000000	0.000000	0.000000
315	8.644305	17.288610	0.000000	0.000000	0.000000	0.000000
316	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
317	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
318	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
319	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
320	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
321	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
322	5.774001	11.548002	0.000000	0.000000	0.000000	0.000000
323	7.993007	15.986014	0.000000	0.000000	0.000000	0.000000
324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
328	7.586054	4.352330	0.000000	0.000000	0.000000	0.000000
329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
332	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
333	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
334	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
335	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
336	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
337	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
338	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
339	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
340	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
341	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
342	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
343	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
344	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
345	6.632415	13.264830	0.000000	0.000000	0.000000	0.000000
346	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
347	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
348	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
349	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
350	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
351	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
352	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
353	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
354	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
355	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
356	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
357	5.938436	11.876872	0.000000	0.000000	0.000000	0.000000
358	7.225085	14.450170	0.000000	0.000000	0.000000	0.000000
359	7.338718	14.677436	0.000000	0.000000	0.000000	0.000000
360	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
361	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
362	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
363	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
364	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
365	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
366	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
367	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
368	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
369	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
370	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
371	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
372	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
373	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
374	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
375	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
376	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
377	5.848597	0.877416	0.000000	0.000000	0.000000	0.000000
378	9.727078	19.454156	0.000000	0.000000	0.000000	-10.819778
379	6.819160	2.818542	0.000000	0.000000	0.000000	-10.819778
380	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
381	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
382	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
383	7.976475	15.952950	0.000000	0.000000	0.000000	-10.819778
384	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
385	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
386	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
387	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
388	7.035383	14.070766	0.000000	0.000000	0.000000	-10.819778
389	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
390	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
391	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
392	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
393	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
394	8.648924	17.297848	0.000000	0.000000	0.000000	-10.819778
395	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
396	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
397	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
398	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
399	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
400	7.265612	3.711446	0.000000	0.000000	0.000000	-10.819778
401	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
402	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
403	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
404	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
405	6.716096	13.432192	0.000000	0.000000	0.000000	-10.819778
406	7.466805	3.420684	0.000000	0.000000	1.800122	4.005709
407	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
408	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
409	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
410	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
411	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
412	11.667855	12.515932	0.000000	0.000000	0.000000	-11.512925
413	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
414	0.000000	0.000000	0.000000	0.000000	0.000000	-11.512925
415	8.243348	16.486696	0.000000	0.000000	0.000000	-11.512925
416	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
417	7.479356	14.958712	0.000000	0.000000	0.000000	0.000000
418	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
419	6.398406	12.796812	0.000000	0.000000	0.000000	0.000000
420	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
421	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
422	6.536522	13.073044	0.000000	0.000000	0.000000	0.000000
423	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
424	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
425	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
426	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
427	6.752873	13.505746	0.000000	0.000000	0.000000	0.000000
428	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
429	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
430	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
431	8.208725	16.417450	0.000000	0.000000	0.000000	0.000000
432	6.906286	13.812572	0.000000	0.000000	0.000000	0.000000
