PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
34	0.511554	-0.277677	-5.703782	0.000000	0.000000	-75.762161
35	-0.198514	-0.987745	-6.802395	0.000000	-7.003065	-82.765226
36	-0.227874	-1.017105	11.729909	0.000000	-7.377759	-83.139920
37	-0.227874	1.487273	11.729909	0.000000	-7.377759	-83.139920
38	1.091566	2.230208	-5.298317	0.000000	0.000000	-75.762161
39	0.511554	-0.277677	-5.703782	0.000000	0.000000	-75.762161
40	0.511554	-631.279166	-5.703782	0.000000	0.000000	-351.091532
41	0.511554	-0.934220	-5.703782	0.000000	0.000000	-351.091532
42	0.511554	-2.246125	-5.703782	0.000000	0.000000	-351.091532
43	0.511554	-631.279166	-5.703782	0.000000	0.000000	-351.091532
44	0.511554	-631.279166	-5.703782	0.000000	0.000000	-351.091532
45	0.511554	-631.279166	-5.703782	0.000000	0.000000	-351.091532
46	0.511554	-631.279166	-5.703782	0.000000	0.000000	-351.091532
47	0.000000	-631.790720	0.000000	0.000000	0.000000	-351.091532
48	-0.448042	-632.238762	-8.748305	0.000000	-7.863267	-358.954799
49	-0.647650	0.601654	-7.090077	0.000000	-7.549609	-358.641141
50	0.511554	-631.279166	-5.703782	0.000000	0.000000	-351.091532
51	0.511554	-573.376144	-5.703782	0.000000	0.000000	-351.091532
52	9.216858	-565.263704	-7.740664	0.000000	-8.268732	-359.360264
53	6.974132	-624.816588	-6.396930	0.000000	-6.551080	-357.642612
54	6.974132	-46.639779	-6.396930	0.000000	-6.551080	-258.598373
55	9.216858	-44.397053	-7.740664	0.000000	-8.268732	-260.316025
56	6.974132	-46.639779	-6.396930	0.000000	-6.551080	-258.598373
57	0.663238	-52.950673	-5.703782	0.000000	-5.298317	-257.345610
58	6.026094	-47.587817	-4.605170	0.000000	-4.605170	-256.652463
59	0.511554	-0.005351	-5.703782	0.000000	0.000000	-252.047293
60	1.875179	-51.738732	-5.991465	0.000000	-5.991465	-258.038758
61	-0.179474	-667.336057	-4.605170	0.000000	0.000000	-30.926856
62	-0.179474	-667.336057	-4.605170	0.000000	0.000000	-30.926856
63	1.875179	-665.281404	-5.991465	0.000000	-5.991465	-36.918321
64	8.844982	-658.311601	-10.232791	0.000000	-8.824678	-39.751534
65	-0.806664	-667.963247	-5.991465	0.000000	-9.464983	-40.391839
66	-0.806664	-11.662232	-5.991465	0.000000	-9.464983	-40.391839
67	0.663238	-596.016083	-5.703782	0.000000	-5.298317	-36.225173
68	-1.156379	-0.457990	-4.605170	0.000000	-5.298317	-61.253504
69	-1.156379	-42.602909	-4.605170	0.000000	-5.298317	-61.253504
70	0.277529	-41.169001	-5.298317	0.000000	-5.298317	-61.253504
71	0.277529	-0.391832	-5.298317	0.000000	-5.298317	-32.929337
72	0.277529	-0.391832	-5.298317	0.000000	-5.298317	-32.929337
73	0.511554	0.658760	-5.703782	0.000000	0.000000	-27.631020
74	0.511554	2.097999	-5.703782	0.000000	0.000000	-27.631020
75	0.393569	2.213710	-7.313220	0.000000	-7.244228	-34.875248
76	0.393569	-22.443254	-7.313220	0.000000	-7.244228	-82.025560
77	-4.605170	-4.254753	0.000000	0.000000	0.000000	-74.781332
78	-0.081079	-22.917902	-6.684612	0.000000	-6.802395	-81.583727
79	0.511554	-22.325269	-5.703782	0.000000	0.000000	-74.781332
80	-0.081079	-607.405060	-6.684612	0.000000	-6.802395	-52.854095
81	-0.081079	-2.397525	-6.684612	0.000000	-6.802395	-52.854095
82	0.000000	2.805760	0.000000	0.000000	0.000000	-46.051700
83	0.000000	-607.323981	0.000000	0.000000	0.000000	-46.051700
84	-1.017324	-608.341305	-5.991465	0.000000	-6.907755	-52.959455
85	0.511554	-606.812427	-5.703782	0.000000	0.000000	-46.051700
86	2.423782	-604.900199	-8.716044	0.000000	-5.703782	-51.755482
87	-0.448042	0.411083	-8.748305	0.000000	-7.863267	-51.389238
88	2.861291	-604.462690	-4.605170	0.000000	-6.907755	-52.959455
89	2.861291	3.783307	-4.605170	0.000000	-6.907755	-50.433726
90	0.511554	-606.812427	-5.703782	0.000000	0.000000	-46.051700
91	0.511554	-398.585152	-5.703782	0.000000	0.000000	-77.148456
92	0.511554	-398.585152	-5.703782	0.000000	0.000000	-77.148456
93	-0.198514	1.673090	-6.802395	0.000000	-7.003065	-84.151521
94	-0.692732	-399.789438	-6.684612	0.000000	-7.438384	-84.586840
95	2.289420	-396.807286	-6.802395	0.000000	-6.551080	-83.699536
96	0.511554	-398.585152	-5.703782	0.000000	0.000000	-77.148456
97	0.511554	-744.054973	-5.703782	0.000000	0.000000	-472.101071
98	0.511554	0.634935	-5.703782	0.000000	0.000000	-472.101071
99	5.738412	-738.828115	0.000000	0.000000	0.000000	-472.101071
100	5.738412	-738.828115	0.000000	0.000000	0.000000	-472.101071
101	1.333914	0.746441	0.000000	0.000000	0.000000	-472.101071
102	1.333914	1.777084	0.000000	0.000000	0.000000	-472.101071
103	6.121404	-664.884068	0.000000	0.000000	0.000000	-495.126921
104	-0.716121	-745.282648	-5.298317	0.000000	-5.703782	-477.804853
105	6.121404	-273.508784	0.000000	0.000000	0.000000	-451.613373
106	0.511554	-279.118634	-5.703782	0.000000	0.000000	-451.613373
107	1.026599	-278.603589	-6.684612	0.000000	-8.294050	-459.907423
108	1.026599	-278.603589	-6.684612	0.000000	-8.294050	-459.907423
109	-2.931221	-2.904402	-6.551080	0.000000	-6.396930	-458.010303
110	10.831849	-268.798339	-7.313220	0.000000	-7.090077	-458.703450
111	0.511554	1.743358	-5.703782	0.000000	0.000000	-451.613373
112	0.393569	-279.236619	-7.313220	0.000000	-7.244228	-458.857601
113	1.208482	-278.421706	-6.802395	0.000000	-8.268732	-459.882105
114	1.208482	-227.609175	-6.802395	0.000000	-8.268732	-459.882105
115	1.208482	-278.421706	-6.802395	0.000000	-8.268732	-459.882105
116	0.511554	0.511554	-5.703782	0.000000	0.000000	-19.113827
117	0.511554	2.593492	-5.703782	0.000000	0.000000	-19.113827
118	0.273521	2.013257	-6.396930	0.000000	-6.551080	-25.664907
119	0.511554	1.337325	-5.703782	0.000000	0.000000	-19.113827
120	0.511554	4.230045	-5.703782	0.000000	0.000000	-19.113827
121	0.511554	1.084859	-5.703782	0.000000	0.000000	-292.205151
122	0.511554	-0.745951	-5.703782	0.000000	0.000000	-292.205151
123	0.831161	-0.683800	11.582023	0.000000	-7.090077	-299.295228
124	0.511554	2.189813	-5.703782	0.000000	0.000000	-292.205151
125	0.511554	2.971604	-5.703782	0.000000	0.000000	-292.205151
126	-0.081079	2.911165	-6.684612	0.000000	-6.802395	-299.007546
127	2.566785	3.486784	-7.090077	0.000000	-7.937375	-44.737914
128	2.566785	2.908328	-7.090077	0.000000	-7.937375	-44.737914
129	2.566785	5.427026	-7.090077	0.000000	-7.937375	-44.737914
130	0.000000	-47.784574	0.000000	0.000000	0.000000	-36.800539
131	0.000000	2.394465	0.000000	0.000000	0.000000	-36.800539
132	0.000000	2.064506	0.000000	0.000000	0.000000	-36.800539
133	0.511554	1.952671	-5.703782	0.000000	0.000000	-36.800539
134	0.511554	2.059084	-5.703782	0.000000	0.000000	-36.800539
135	5.332947	-42.451627	0.000000	0.000000	0.000000	-36.800539
136	-0.423134	0.015218	-8.294050	0.000000	-6.684612	-43.485151
137	-0.423134	-0.204756	-8.294050	0.000000	-6.684612	-43.485151
138	0.511554	1.157685	-5.703782	0.000000	0.000000	-36.800539
139	0.511554	-137.723964	-5.703782	0.000000	0.000000	-601.035957
140	0.511554	-137.723964	-5.703782	0.000000	0.000000	-601.035957
141	0.642381	-137.593137	-7.090077	0.000000	-7.090077	-608.126034
142	-0.418805	-138.654323	12.299475	0.000000	-8.188689	-609.224646
143	0.000000	-138.235518	-4.605170	0.000000	-4.605170	-605.641127
144	0.511554	-137.723964	-5.703782	0.000000	0.000000	-601.035957
145	0.511554	-137.723964	-5.703782	0.000000	0.000000	-601.035957
146	0.511554	-137.723964	-5.703782	0.000000	0.000000	-601.035957
147	0.171018	-138.064500	-7.170120	0.000000	-6.551080	-607.587037
148	0.511554	-137.723964	-5.703782	0.000000	0.000000	-601.035957
149	0.511554	3.411953	-5.703782	0.000000	0.000000	-192.354670
150	-1.069426	1.945619	-8.342840	0.000000	4.168001	-188.186669
151	0.000000	-69.876362	0.000000	0.000000	0.000000	-192.354670
152	-1.017324	3.532454	-5.991465	0.000000	-6.907755	-199.262425
153	-1.017324	-70.893686	-5.991465	0.000000	-6.907755	-199.262425
154	-1.017324	-70.893686	-5.991465	0.000000	-6.907755	-199.262425
155	-1.017324	-0.227575	-5.991465	0.000000	-6.907755	-199.262425
156	0.511554	-69.364808	-5.703782	0.000000	0.000000	-192.354670
157	0.511554	-69.364808	-5.703782	0.000000	0.000000	-192.354670
158	0.511554	-69.364808	-5.703782	0.000000	0.000000	-192.354670
159	0.511554	-69.364808	-5.703782	0.000000	0.000000	-192.354670
160	-0.064376	-69.940738	-7.740664	0.000000	-8.517193	-200.871863
161	0.511554	1.116713	-5.703782	0.000000	0.000000	-192.354670
162	0.511554	-69.364808	-5.703782	0.000000	0.000000	-192.354670
163	0.511554	-69.364808	-5.703782	0.000000	0.000000	-192.354670
164	0.237425	-69.638937	-7.549609	0.000000	-7.824046	-200.178716
165	0.511554	-17.126650	-5.703782	0.000000	0.000000	-192.354670
166	0.511554	2.804412	-5.703782	0.000000	0.000000	-192.354670
167	0.511554	3.483130	-5.703782	0.000000	0.000000	-27.631020
168	0.650582	2.015972	-6.684612	0.000000	-5.298317	-32.929337
169	-0.571268	1.831930	-6.551080	0.000000	-5.703782	-33.334802
170	0.391305	1.911472	-5.298317	0.000000	0.000000	-27.631020
171	0.391305	-620.554412	-5.298317	0.000000	0.000000	-534.700046
172	0.000000	-620.945717	0.000000	0.000000	0.000000	-534.700046
173	0.000000	-620.945717	0.000000	0.000000	0.000000	-534.700046
174	0.000000	-620.945717	0.000000	0.000000	0.000000	-534.700046
175	-0.571268	1.556209	-6.551080	0.000000	-5.703782	-540.403828
176	0.511554	-620.434163	-5.703782	0.000000	0.000000	-534.700046
177	0.511554	-620.434163	-5.703782	0.000000	0.000000	-534.700046
178	0.511554	-620.434163	-5.703782	0.000000	0.000000	-534.700046
179	0.034630	-620.911087	-5.298317	0.000000	-4.605170	-539.305216
180	0.034630	-620.911087	-5.298317	0.000000	-4.605170	-539.305216
181	0.393569	2.015271	-7.313220	0.000000	-7.244228	-541.944274
182	1.774117	3.158174	12.007175	0.000000	-7.003065	-541.703111
183	1.774117	-619.171600	12.007175	0.000000	-7.003065	-541.703111
184	5.715646	-132.264112	-4.605170	0.000000	0.000000	-586.317320
185	8.482835	-129.496923	12.849983	0.000000	0.000000	-586.317320
186	0.511554	-137.468204	-5.703782	0.000000	0.000000	-586.317320
187	0.511554	-137.468204	-5.703782	0.000000	0.000000	-586.317320
188	1.133242	4.322250	-6.214608	0.000000	-8.961879	-595.279199
189	-0.716121	-138.695879	-5.298317	0.000000	-5.703782	-592.021102
190	0.000000	-137.979758	0.000000	0.000000	0.000000	-586.317320
191	0.511554	-137.468204	-5.703782	0.000000	0.000000	-586.317320
192	0.511554	-137.468204	-5.703782	0.000000	0.000000	-586.317320
193	0.511554	-77.243467	-5.703782	0.000000	0.000000	-586.317320
194	9.022419	-75.736348	-8.216088	0.000000	-5.298317	-591.615637
195	-0.616531	-138.596289	-6.214608	0.000000	-6.396930	-592.714250
196	0.000000	-137.979758	0.000000	0.000000	0.000000	-586.317320
197	0.511554	-137.468204	-5.703782	0.000000	0.000000	-586.317320
198	0.511554	-137.468204	-5.703782	0.000000	0.000000	-586.317320
199	10.123818	-127.855940	-7.824046	0.000000	0.000000	-586.317320
200	10.079394	-127.900364	0.000000	0.000000	0.000000	-586.317320
201	0.511554	1.140075	-5.703782	0.000000	0.000000	-586.317320
202	1.233329	-136.746429	11.837280	0.000000	-5.991465	-592.308785
203	1.233329	-136.746429	11.837280	0.000000	-5.991465	-592.308785
204	-0.053047	-138.032805	-5.991465	0.000000	-8.732305	-595.049625
205	0.914681	-137.065077	11.999667	0.000000	-7.003065	-593.320385
206	-0.053047	-159.499816	-5.991465	0.000000	-8.732305	-301.184316
207	0.511554	-152.156831	-5.703782	0.000000	0.000000	-292.452011
208	2.284747	-152.312934	-6.551080	0.000000	-5.703782	-298.155793
209	2.284747	-157.162022	-6.551080	0.000000	-5.703782	-298.155793
210	0.511554	-158.935215	-5.703782	0.000000	0.000000	-292.452011
211	0.511554	-158.935215	-5.703782	0.000000	0.000000	-292.452011
212	0.294143	-159.152626	-6.907755	0.000000	-7.003065	-299.455076
213	0.294143	3.098397	-6.907755	0.000000	-7.003065	-299.455076
214	0.294143	-155.066023	-6.907755	0.000000	-7.003065	-299.455076
215	0.000000	-9.110070	0.000000	0.000000	0.000000	-45.723195
216	0.000000	-9.110070	0.000000	0.000000	0.000000	-45.723195
217	0.000000	-9.110070	0.000000	0.000000	0.000000	-45.723195
218	0.000000	3.926555	0.000000	0.000000	0.000000	-45.723195
219	0.000000	-9.110070	0.000000	0.000000	0.000000	-45.723195
220	1.980540	-7.129530	-5.703782	0.000000	-6.684612	-52.407807
221	0.511554	3.806160	-5.703782	0.000000	0.000000	-45.723195
222	-2.820400	-11.930470	-7.090077	0.000000	-7.600902	-53.324097
223	0.000000	-3.008671	0.000000	0.000000	0.000000	-36.841360
224	0.511554	-1.032270	-5.703782	0.000000	0.000000	-36.841360
225	0.511554	-2.497117	-5.703782	0.000000	0.000000	-36.841360
226	0.000000	1.851311	0.000000	0.000000	0.000000	-36.841360
227	0.000000	-3.008671	0.000000	0.000000	0.000000	-36.841360
228	7.473013	4.464342	-5.703782	0.000000	-4.605170	-41.446530
229	0.000000	-3.008671	-7.438384	0.000000	-7.863267	-44.704627
230	0.000000	-3.008671	-7.937375	0.000000	-7.824046	-44.665406
231	0.511554	-2.497117	-5.703782	0.000000	0.000000	-36.841360
232	-0.036456	-0.791323	-7.090077	0.000000	-6.396930	-43.238290
233	0.511554	3.171407	-5.703782	0.000000	0.000000	-36.841360
234	0.511554	0.511554	-5.703782	0.000000	0.000000	-34.027949
235	0.511554	0.511554	-5.703782	0.000000	0.000000	-34.027949
236	1.538707	2.240352	-5.703782	0.000000	-4.605170	-38.633119
237	-1.839251	1.742342	-7.244228	0.000000	-10.463103	-44.491052
238	0.000000	0.670163	0.000000	0.000000	0.000000	-34.027949
239	0.000000	3.320561	0.000000	0.000000	0.000000	-34.027949
240	10.396771	10.492209	-4.605170	0.000000	0.000000	-34.027949
241	2.452577	5.722502	-8.101678	0.000000	0.000000	-34.027949
242	0.511554	0.511554	-5.703782	0.000000	0.000000	-34.027949
243	0.511554	-2.662466	-5.703782	0.000000	0.000000	-567.364915
244	0.511554	-3.958438	-5.703782	0.000000	0.000000	-567.364915
245	0.000000	-0.874073	0.000000	0.000000	0.000000	-567.364915
246	-1.126319	-5.596311	-5.703782	0.000000	-5.298317	-572.663232
247	0.000000	1.310568	0.000000	0.000000	0.000000	-567.364915
248	0.000000	-1.640439	0.000000	0.000000	0.000000	-567.364915
249	0.511554	-3.958438	-5.703782	0.000000	0.000000	-567.364915
250	9.477697	5.007705	-5.703782	0.000000	-4.605170	-571.970085
251	0.000000	-4.469992	0.000000	0.000000	0.000000	-567.364915
252	0.000000	-4.469992	0.000000	0.000000	0.000000	-567.364915
253	1.233329	-3.236663	11.837280	0.000000	-5.991465	-573.356380
254	1.233329	-3.236663	11.837280	0.000000	-5.991465	-573.356380
255	0.914681	-3.555311	11.999667	0.000000	-7.003065	-574.367980
256	0.914681	-3.555311	11.999667	0.000000	-7.003065	-574.367980
257	-4.605170	-9.075162	0.000000	0.000000	0.000000	-567.364915
258	-1.501518	1.087907	-6.684612	0.000000	-8.895630	-576.260545
259	-2.195905	-1.583873	-6.214608	0.000000	0.000000	-567.364915
260	0.650582	-3.819410	-6.684612	0.000000	-5.298317	-572.663232
261	0.650582	-136.899727	-6.684612	0.000000	-5.298317	-83.463744
262	0.511554	-43.346916	-5.703782	0.000000	0.000000	-78.165427
263	0.440095	-137.110214	-6.551080	0.000000	-6.551080	-84.716507
264	0.440095	-71.249490	-6.551080	0.000000	-6.551080	-84.716507
265	0.000000	-6.722958	0.000000	0.000000	0.000000	-78.165427
266	0.000000	-137.550309	0.000000	0.000000	0.000000	-78.165427
267	0.000000	-137.550309	0.000000	0.000000	0.000000	-78.165427
268	0.511554	-137.038755	-5.703782	0.000000	0.000000	-78.165427
269	-1.142437	-138.692746	-6.396930	0.000000	-6.214608	-84.380035
270	0.511554	-137.038755	-5.703782	0.000000	0.000000	-78.165427
271	0.511554	-137.038755	-5.703782	0.000000	0.000000	-78.165427
272	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
273	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
274	0.511554	3.565874	-5.703782	0.000000	0.000000	-144.863433
275	0.000000	2.493773	0.000000	0.000000	0.000000	-144.863433
276	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
277	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
278	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
279	0.053540	2.962552	13.369843	0.000000	-8.389360	-153.252793
280	-0.222192	-14.492281	-7.696213	0.000000	-7.090077	-151.953510
281	-0.024755	-14.294844	-8.070906	0.000000	-9.775654	-154.639087
282	0.253014	-14.017075	-7.313220	0.000000	-8.612503	-153.475936
283	0.253014	-14.017075	-7.313220	0.000000	-8.612503	-153.475936
284	1.299513	-12.970576	-7.313220	0.000000	-7.549609	-152.413042
285	1.536562	-12.733527	-8.101678	0.000000	0.000000	-144.863433
286	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
287	0.511554	1.519700	-5.703782	0.000000	0.000000	-144.863433
288	0.511554	1.845684	-5.703782	0.000000	0.000000	-144.863433
289	0.511554	-13.758535	-5.703782	0.000000	0.000000	-144.863433
290	0.511554	-660.852361	-5.703782	0.000000	0.000000	-53.834924
291	0.511554	3.168034	-5.703782	0.000000	0.000000	-53.834924
292	0.511554	-660.852361	-5.703782	0.000000	0.000000	-53.834924
293	0.511554	-660.852361	-5.703782	0.000000	0.000000	-53.834924
294	0.000000	-661.363915	0.000000	0.000000	0.000000	-53.834924
295	0.000000	-661.363915	0.000000	0.000000	0.000000	-53.834924
296	0.000000	-661.363915	0.000000	0.000000	0.000000	-53.834924
297	0.000000	9.101139	0.000000	0.000000	0.000000	-53.834924
298	-0.160971	-661.524886	-8.294050	0.000000	-7.003065	-60.837989
299	0.000000	-661.363915	0.000000	0.000000	0.000000	-53.834924
300	2.971518	-615.536979	-7.495542	0.000000	-7.090077	-60.925001
301	2.971518	-658.392397	-7.495542	0.000000	-7.090077	-60.925001
302	0.511554	-660.852361	-5.703782	0.000000	0.000000	-53.834924
303	1.133242	3.283829	-6.214608	0.000000	-8.961879	-62.796803
304	0.884236	-0.110242	-7.824046	0.000000	-8.342840	-530.704185
305	0.294143	2.378439	-6.907755	0.000000	-7.003065	-529.364410
306	0.294143	-0.700335	-6.907755	0.000000	-7.003065	-529.364410
307	0.511554	-0.482924	-5.703782	0.000000	0.000000	-522.361345
308	0.511554	-0.482924	-5.703782	0.000000	0.000000	-522.361345
309	0.511554	-0.482924	-5.703782	0.000000	0.000000	-522.361345
310	0.511554	-0.482924	-5.703782	0.000000	0.000000	-522.361345
311	-2.002942	-2.997420	-7.090077	0.000000	-5.703782	-528.065127
312	-2.002942	0.487483	-7.090077	0.000000	-5.703782	-528.065127
313	-2.002942	-1.474724	-7.090077	0.000000	-5.703782	-43.238289
314	0.511554	2.855264	-5.703782	0.000000	0.000000	-37.534507
315	-0.297008	2.100931	12.506908	0.000000	-5.298317	-42.832824
316	0.511554	1.039772	-5.703782	0.000000	0.000000	-37.534507
317	0.511554	1.039772	-5.703782	0.000000	0.000000	-37.534507
318	0.511554	1.039772	-5.703782	0.000000	0.000000	-37.534507
319	0.000000	0.528218	0.000000	0.000000	0.000000	-37.534507
320	0.529016	1.057234	11.215599	0.000000	-4.605170	-42.139677
321	1.526285	2.054503	-5.703782	0.000000	-4.605170	-42.139677
322	0.000000	0.528218	0.000000	0.000000	0.000000	-37.534507
323	-1.126319	1.232647	-5.703782	0.000000	-5.298317	-42.832824
324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
327	0.511554	0.511554	-5.703782	0.000000	0.000000	0.000000
328	0.511554	2.334040	-5.703782	0.000000	0.000000	-19.806974
329	-5.703782	-4.550438	-4.605170	0.000000	-4.605170	-24.412144
330	-7.696213	-5.195031	-5.298317	0.000000	0.000000	-19.806974
331	0.511554	0.511554	-5.703782	0.000000	0.000000	-19.806974
332	0.511554	-52.396814	-5.703782	0.000000	0.000000	-122.036004
333	0.511554	-59.278422	-5.703782	0.000000	0.000000	-122.036004
334	0.511554	-59.278422	-5.703782	0.000000	0.000000	-122.036004
335	0.391305	-59.398671	-5.298317	0.000000	0.000000	-122.036004
336	0.391305	-59.398671	-5.298317	0.000000	0.000000	-122.036004
337	1.797335	-57.992641	-9.752665	0.000000	-9.358760	-131.394764
338	-0.593595	-60.383571	-9.137770	0.000000	-5.298317	-127.334321
339	0.085278	-59.704698	-6.684612	0.000000	-6.214608	-128.250612
340	2.361172	-47.724622	13.850248	0.000000	0.000000	-122.036004
341	0.511554	-59.278422	-5.703782	0.000000	0.000000	-122.036004
342	0.511554	-59.278422	-5.703782	0.000000	0.000000	-122.036004
343	4.009144	-55.780832	-5.991465	0.000000	-5.991465	-128.027469
344	0.740520	-59.049456	-6.551080	0.000000	-9.717158	-131.753162
345	0.740520	2.475559	-6.551080	0.000000	-9.717158	-131.753162
346	0.511554	-59.278422	-5.703782	0.000000	0.000000	-122.036004
347	3.457373	-56.332603	-7.863267	0.000000	-7.863267	-129.899271
348	0.511554	-59.278422	-5.703782	0.000000	0.000000	-122.036004
349	8.560636	-51.229340	12.362896	0.000000	-6.802395	-128.838399
350	0.545551	-59.244425	-6.214608	0.000000	-5.298317	-127.334321
351	7.684322	-40.659686	-5.703782	0.000000	0.000000	-122.036004
352	10.448717	-49.341259	-8.006368	0.000000	-4.605170	-126.641174
353	10.448717	-49.341259	-8.006368	0.000000	-4.605170	-126.641174
354	8.001852	-51.788124	-8.160518	0.000000	-6.684612	-128.720616
355	8.001852	-51.788124	-8.160518	0.000000	-6.684612	-128.720616
356	4.352118	-55.437858	-6.684612	0.000000	-6.214608	-128.250612
357	-0.194141	-59.984117	-6.802395	0.000000	-7.549609	-129.585613
358	0.511554	54.493327	-5.703782	0.000000	0.000000	-122.036004
359	0.511554	-2.046916	-5.703782	0.000000	0.000000	-345.012607
360	0.511554	-135.364578	-5.703782	0.000000	0.000000	-326.591927
361	0.511554	-135.364578	-5.703782	0.000000	0.000000	-326.591927
362	0.511554	-135.364578	-5.703782	0.000000	0.000000	-326.591927
363	0.322312	-135.553820	-6.684612	0.000000	-6.551080	-333.143007
364	0.473858	-135.402274	-7.549609	0.000000	-8.699515	-335.291442
365	2.284747	-138.751111	-6.551080	0.000000	-5.703782	-350.716389
366	-5.298317	-141.174449	0.000000	0.000000	0.000000	-326.591927
367	3.240110	-137.795748	-6.214608	0.000000	-6.396930	-351.409537
368	3.240110	-137.795748	-6.214608	0.000000	-6.396930	-351.409537
369	3.240110	-132.636022	-6.214608	0.000000	-6.396930	-332.988857
370	1.850751	-79.180085	-7.549609	0.000000	-6.802395	-333.394322
371	3.240110	-132.636022	-6.214608	0.000000	-6.396930	-332.988857
372	0.777968	-135.098164	-5.991465	0.000000	-5.991465	-332.583392
373	7.684322	-133.351536	-5.703782	0.000000	0.000000	-345.012607
374	0.294143	-135.581989	-6.907755	0.000000	-7.003065	-333.594992
375	0.294143	-79.014538	-6.907755	0.000000	-7.003065	-352.015672
376	0.042995	-140.992863	-5.703782	0.000000	-5.703782	-350.716389
377	12.213686	-58.363078	-8.242756	0.000000	-4.605170	-360.214411
378	-1.166698	0.484946	-4.605170	0.000000	0.000000	-45.900877
379	-0.575451	0.166663	-6.396930	0.000000	0.000000	-45.900877
380	0.511554	1.657744	-5.703782	0.000000	0.000000	-41.295707
381	-0.620933	-2.857261	-6.214608	0.000000	-7.090077	-52.990954
382	-0.620933	-2.499798	-6.214608	0.000000	-7.090077	-48.385784
383	0.042995	2.290466	-5.703782	0.000000	-5.703782	-46.999489
384	0.511554	-1.724774	-5.703782	0.000000	0.000000	-45.900877
385	0.511554	1.167550	-5.703782	0.000000	0.000000	-45.900877
386	0.511554	0.753024	-5.703782	0.000000	0.000000	-45.900877
387	0.000000	-1.878865	0.000000	0.000000	0.000000	-41.295707
388	0.000000	1.422619	0.000000	0.000000	0.000000	-45.900877
389	-0.001032	0.591632	-6.802395	0.000000	-5.298317	-46.594024
390	-0.001032	-2.237360	-6.802395	0.000000	-5.298317	-51.199194
391	-0.001032	-1.879897	-6.802395	0.000000	-5.298317	-46.594024
392	0.511554	-1.724774	-5.703782	0.000000	0.000000	-45.900877
393	0.511554	-1.367311	-5.703782	0.000000	0.000000	-41.295707
394	0.511554	1.901596	-5.703782	0.000000	0.000000	-45.900877
395	0.000000	1.254115	0.000000	0.000000	0.000000	-41.295707
